"pca_basis","pca_label","quad_id","scale","manual_excluded_50m","n_available_pixels","sample_index","mean_reflectance","pc1","pc2","pc3"
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,119821,0.255133456342723,4.75625670062354,-0.987942010423539,-1.33199519018078
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,4277,0.299105465750803,9.28429382364104,-7.53291968751905,-1.33814148150761
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,67786,0.19551873581738,-10.5707553590751,-3.48901169844666,-2.1860501618461
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,4843,0.26053664513117,4.35387709245646,-3.55281210830154,-1.53557532705974
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,150891,0.267035340505444,4.10138463252878,-4.99425914851257,0.865817722355663
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,53709,0.171909045159609,-13.0044363275816,-1.42133687175692,-1.25364899569466
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,7509,0.22905990576818,-3.88511185654225,-4.20813164539548,0.560488992041683
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,147277,0.201689077764442,-9.14622602608632,-3.81986872079094,-1.20996885936015
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,52467,0.262205266832443,6.28320567723046,-1.64226977930283,-2.21900320155115
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,27213,0.251726676763828,9.31403721460952,4.66780429279808,-1.46897334899442
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,3984,0.230605436119536,-3.38615715189307,-4.71776145395842,-1.85674103815861
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,166420,0.229364021919852,-3.43006255445353,-4.54821516200601,-1.19617737411784
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,34098,0.241572783913556,5.07988278961954,1.70412787822105,-6.05019157900963
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,170160,0.246141251130414,-2.19812195228582,-7.7182406924921,-2.69953433335633
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,54388,0.186328633172699,-8.4308230440827,1.31164255531137,-2.43765705161836
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,22184,0.272936412910661,11.0208743400598,1.01610894731533,-0.507720527951279
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,96430,0.266589248414375,10.3564224199949,2.32329225766809,1.1924574995123
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,148063,0.303465163473748,11.9029028341963,-5.1308826388021,-1.47142647555759
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,93257,0.315921076642703,16.0814505357461,-3.92371239770378,0.167515053196079
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,84626,0.190208073859372,-7.359995387647,2.04426761245564,1.30842954426765
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,35084,0.249078265722256,17.9931883257037,14.7607688698735,-0.228354943968635
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,23212,0.206007120084048,-3.15503335059775,2.66712211068942,2.15171991749101
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,47595,0.228323376791413,1.727436394549,1.70756618724479,-2.23165384538453
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,103666,0.278668755588453,9.70080230993591,-1.60455048931424,3.01783209073182
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,3222,0.267374441543332,2.7603869245752,-7.263871226285,-0.489772084872413
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,34887,0.259214450582123,7.37093629552108,0.108336882269591,-2.57453175908908
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,95225,0.300073150129727,13.0328568126374,-3.77470691934004,-3.94194224138348
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,66155,0.263239598224971,5.53382629523785,-2.01726004864449,-2.17968098525172
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,34889,0.227463906261423,1.21187487635031,0.911812899147316,-0.341811870593119
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,57576,0.219041409586702,-5.19368875998457,-2.74901119852864,-0.153442945669108
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,132693,0.231267417511664,7.69882106169685,8.86730006876365,-1.17203506250619
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,132832,0.204426813385765,-6.91635228609661,-2.07002938894643,-0.3518580387676
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,16806,0.232246608365604,-4.55133289059826,-5.89440803698012,0.157002642188245
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,123874,0.300954919801024,22.8554712390255,7.17796637561204,-4.4756187754934
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,127908,0.195403309804503,-2.23525142824849,6.14674418620409,-2.87101929886571
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,166075,0.172164488945557,-13.4060124667285,-0.700600857990754,0.929734705284511
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,46928,0.251269098987018,5.5953209760118,0.540230104297823,-0.657262386764182
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,124757,0.274929259480401,5.42461896187295,-5.67265397574668,-0.0831912492748031
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,10554,0.23529560611514,-1.42815856909814,-4.02395473246737,-3.40821632162509
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,153474,0.253997445037234,7.39927948473121,2.43799688376683,-2.41120938656169
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,24686,0.289737509332659,19.592166652114,7.53413150946838,0.25738499839232
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,132679,0.259178037870645,8.2091394884848,1.2752769350085,-4.36921973400625
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,93519,0.257441597043975,4.88346033365359,-1.77885437897397,-0.482473741408727
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,821,0.264241143695487,4.25687915130808,-3.99361519351944,-1.47313768965772
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,17116,0.238941371479372,11.3770901675621,11.7354954948939,1.04033004205191
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,114262,0.234337786397289,1.48656684841217,0.205939564165942,1.66509347219499
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,31195,0.253245293324398,1.85847445347251,-4.20138161573388,-1.19414243739807
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,10987,0.155355530613956,-16.1964306123612,0.0851856591608935,0.682740988712988
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,117554,0.247594123367559,6.8295002944631,2.14575917791266,-1.25703986060176
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,82,0.161632900707393,-14.4082938498788,0.591282718093998,-2.0709570917074
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,88687,0.227714809696844,-1.39831513657884,-1.89236079587716,-1.41112720590489
