"quad_id","scale","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"109_b","10m",8297,0.0625146119824476,0.063469335436821,0.0132426756640592,8297,0.0228549651089684,8297,0.0510191396280319,8297,0.120001638518831,8297,0.505278277493312
"109_c","10m",8922,0.0674941185245955,0.0682963877916336,0.0143769201930926,8922,0.024840391027338,8922,0.0551350024688749,8922,0.130898437110516,8922,0.552348163548161
"109_d","10m",8308,0.0645625609274529,0.0651311613619328,0.0160911316269468,8308,0.0234431816784107,8308,0.0524444290435779,8308,0.118659165419933,8308,0.494506500362399
"11_a","10m",7247,0.0515796829467891,0.0511966869235039,0.0114923208566079,7247,0.0186444559817681,7247,0.0418761388876531,7247,0.107068935428181,7247,0.482029807598439
"11_b","10m",7332,0.0517721015858869,0.0516238547861576,0.0112327894491621,7332,0.0200911739419618,7332,0.042691466148114,7332,0.104929086371591,7332,0.456489846499264
"11_c","10m",6199,0.0509634264084524,0.0509558357298374,0.0107028957343928,6199,0.0201932258891093,6199,0.0416370979717039,6199,0.109771906392297,6199,0.500750502893921
"11_d","10m",7782,0.0470263214829272,0.0468925461173058,0.00908479188842948,7782,0.0178302539955292,7782,0.0385493870295981,7782,0.0993853565323653,7782,0.467249372026373
"110_a","10m",7237,0.0787403192252736,0.0815927386283875,0.0218169381308602,7237,0.0327019605133241,7237,0.0652281093163899,7237,0.135114301281596,7237,0.447870651313604
"110_b","10m",9160,0.0722799222245324,0.0732322372496128,0.0147844190006884,9160,0.0270423832595075,9160,0.0594165857669538,9160,0.130757924372272,9160,0.515190226302259
"110_c","10m",6647,0.0591596085620237,0.0546701513230801,0.0218322166926828,6647,0.0199713955531512,6647,0.0471673879500648,6647,0.115571430531791,6647,0.487446242042398
"110_d","10m",7202,0.0687929442381526,0.0643507279455662,0.022920100386976,7202,0.0233659897033478,7202,0.0552476084548548,7202,0.125510280278358,7202,0.502400010614673
"1100_a","10m",6574,0.0547672711408538,0.0553560275584459,0.012941734203398,6574,0.0199555766989786,6574,0.0442053248969284,6574,0.102906090790518,6574,0.456824799292708
"1100_b","10m",6685,0.0530307433030881,0.0532295517623425,0.0123357263474102,6685,0.0182089764157509,6685,0.0422093386223291,6685,0.0998369118839335,6685,0.434287654120974
"1100_c","10m",6635,0.0549551333676246,0.0548791140317917,0.0123763295543548,6635,0.0182714314900562,6635,0.0436907612985436,6635,0.107421248827888,6635,0.471286780816366
"1100_d","10m",5288,0.0557086307459628,0.0565070658922195,0.0125694700605642,5288,0.0202965211968174,5288,0.0448230436851688,5288,0.110195160406803,5288,0.482872962307836
"1101_a","10m",6845,0.0513444877377255,0.0515376999974251,0.0106522398164902,6845,0.0179432860845088,6845,0.0409288012932162,6845,0.104928714644612,6845,0.459372401917608
"1101_b","10m",7402,0.054790897576465,0.0545023642480373,0.0133811835846489,7402,0.0186431737629841,7402,0.0434667639566701,7402,0.104404832246447,7402,0.449106537869718
"1101_c","10m",7022,0.0533888847340345,0.053266329690814,0.0120819196189288,7022,0.0161004530473581,7022,0.0423395691147668,7022,0.102757589290559,7022,0.461515325578155
"1101_d","10m",7122,0.0603793083633354,0.0585756748914719,0.0178903691463413,7122,0.0177053984650692,7122,0.0473942598510508,7122,0.111722736728161,7122,0.476684482502857
"1102_a","10m",7992,0.0597870201970151,0.0590750370174646,0.016342314140535,7992,0.0196106704573005,7992,0.0474211888045246,7992,0.115917399791606,7992,0.500294276347945
"1102_b","10m",8842,0.0600214502996424,0.0611974690109491,0.0121693854879458,8842,0.021262960140831,8842,0.0476769541408101,8842,0.125927338797011,8842,0.548522846726189
"1102_c","10m",8006,0.0560071008387407,0.0516171623021364,0.0178205521497105,8006,0.0177759676469603,8006,0.0447995951889945,8006,0.112822383301042,8006,0.500451331478289
"1102_d","10m",7319,0.0602979231954093,0.0563236214220524,0.0200309523416559,7319,0.0185810445106926,7319,0.0481941302411038,7319,0.109250013052787,7319,0.457848586902452
"1103_a","10m",8019,0.0559925006474677,0.0572945922613144,0.0115453381678664,8019,0.0215346274721931,8019,0.0457240609496792,8019,0.116586730912822,8019,0.506085362842576
"1103_b","10m",8706,0.0663545457992849,0.0661103539168835,0.0160905434985078,8706,0.0275432913601694,8706,0.0553878041716042,8706,0.120596699079815,8706,0.487708825190258
"1103_c","10m",9373,0.0653434011484654,0.0629937052726746,0.0164065718113797,9373,0.0292542253137514,9373,0.0553769171503882,9373,0.114163171742526,9373,0.455882849405649
"1103_d","10m",8983,0.053598273359094,0.0536684915423393,0.00924843392362065,8983,0.0208877263586569,8983,0.0444040707616754,8983,0.106124970855159,8983,0.462660516836616
"1104_a","10m",8690,0.0633146574424946,0.0634166710078716,0.0135451652435824,8690,0.0236627131069274,8690,0.0514721668589849,8690,0.118063356481182,8690,0.470418854686887
"1104_b","10m",9423,0.0628385840822535,0.0634517967700958,0.0108098364303545,9423,0.0232072101270608,9423,0.0514267992730465,9423,0.112778325200713,9423,0.458860253550062
"1104_c","10m",9386,0.0636301104690988,0.0643461458384991,0.0128439525303109,9386,0.0230435186220325,9386,0.0511973006562566,9386,0.117449333385841,9386,0.476269116411087
"1104_d","10m",9275,0.0665897021786061,0.0680222362279892,0.0133709585017586,9275,0.022382412577613,9275,0.0530071565975759,9275,0.122835910478864,9275,0.498133598206965
"1105_a","10m",9065,0.0658278029915449,0.0672258287668228,0.0133926330463105,9065,0.0225131490539898,9065,0.0528851941368664,9065,0.119926958890314,9065,0.490879468304737
"1105_b","10m",8282,0.0555678771611279,0.0564042590558529,0.0105774366061407,8282,0.0198580798670798,8282,0.0451205599648793,8282,0.108256608692855,8282,0.471964821553785
"1105_c","10m",6637,0.0559544429739807,0.0564268678426743,0.0131663338914647,6637,0.0171338321623921,6637,0.0442007394120758,6637,0.106541022647068,6637,0.461044683734361
"1105_d","10m",7916,0.0573172239163639,0.0572371035814285,0.0131384034301901,7916,0.0195262093888316,7916,0.0458447280942974,7916,0.11261426920661,7916,0.483906118467416
"1106_a","10m",5908,0.0552664173015985,0.0549240354448557,0.0136239144553865,5908,0.0184844677579241,5908,0.0442501869644938,5908,0.108941559441382,5908,0.468813020501396
"1106_b","10m",7186,0.0565849946235842,0.0561929661780596,0.0146791570368779,7186,0.0173606243330989,7186,0.0444991406331246,7186,0.11316857377222,7186,0.487432684563816
"1106_c","10m",6445,0.058985926569826,0.0562003962695599,0.0185425652323301,6445,0.0184252889569116,6445,0.0463681123671725,6445,0.111601306254146,6445,0.460845726925137
"1106_d","10m",6056,0.0507449211809253,0.0500700064003468,0.0120266820804612,6056,0.0171809273715092,6056,0.0407236827370605,6056,0.10345271378162,6056,0.452974237301085
"1107_a","10m",8943,0.0609777151299452,0.0586469992995262,0.0171305196053969,8943,0.0191255284383612,8943,0.0478756482925385,8943,0.12107688302441,8943,0.50528944408505
"1107_b","10m",8921,0.0562694858416803,0.0543821416795254,0.014681877929872,8921,0.0210527748460121,8921,0.0460296435844138,8921,0.103621112678036,8921,0.430642343713686
"1107_c","10m",7936,0.0589103396991812,0.0572754964232445,0.0165247991790542,7936,0.0228156341721823,7936,0.0480434479359498,7936,0.104817496320822,7936,0.425987450873532
"1107_d","10m",6786,0.0637388916660376,0.0633106529712677,0.0187788146167357,6786,0.0191442644293091,6786,0.0495793921910421,6786,0.115379050868999,6786,0.458080844931401
"1108_a","10m",7185,0.0716892857322302,0.0722629353404045,0.0216409870294447,7185,0.0254589676446242,7185,0.0580756313636461,7185,0.11640047858132,7185,0.426586614896232
"1108_b","10m",7005,0.0607069198741477,0.0609278492629528,0.0169011266191216,7005,0.0205090555472088,7005,0.0484424224602173,7005,0.103667974231486,7005,0.409435503032949
"1108_c","10m",5320,0.0631591180164395,0.0637835934758186,0.017012697778494,5320,0.0179162462497147,5320,0.0491783046342618,5320,0.111177849944932,5320,0.446295617444203
"1108_d","10m",8765,0.0659035681611425,0.0669099614024162,0.0174185578434396,8765,0.0218105927186576,8765,0.0523190521690519,8765,0.115093968890093,8765,0.461387693747045
"1109_a","10m",4749,0.0560595525985995,0.0522846132516861,0.0195026163152252,4749,0.0174881828842325,4749,0.0446489270593863,4749,0.100168366762102,4749,0.417893011423726
"1109_b","10m",5936,0.0674640928960538,0.0664226561784744,0.0193752552336352,5936,0.0183240321274855,5936,0.0532713429889256,5936,0.113193912940429,5936,0.438550614019444
"1109_c","10m",7425,0.0593317870341668,0.0571574233472347,0.0183058883161603,7425,0.0190057867338544,7425,0.0477422244885794,7425,0.105080239450269,7425,0.428255555642012
"1109_d","10m",6274,0.0493780839567779,0.0484654121100903,0.0127621192306986,6274,0.0154526291668733,6274,0.039476256833208,6274,0.0970709228989911,6274,0.434603893726549
"111_a","10m",5088,0.0493134895841878,0.0484419614076614,0.0113884141227299,5088,0.0177740825908683,5088,0.0398393271735869,5088,0.100115295378547,5088,0.437574286576135
"111_b","10m",7414,0.0475805795613082,0.0478634182363749,0.00897916509283732,7414,0.0185466053884431,7414,0.0387641647856806,7414,0.1067501628545,7414,0.49737602969006
"111_c","10m",5294,0.0463751905087929,0.0457172300666571,0.00952646968678833,5294,0.0197884264753424,5294,0.0386134589167871,5294,0.0929979450020354,5294,0.404641185251929
"111_d","10m",7595,0.0575024139935579,0.058354202657938,0.0134505178679571,7595,0.0225085981576467,7595,0.0467351252352648,7595,0.112606903107182,7595,0.460287599668461
"1110_a","10m",7650,0.0531280820468575,0.053270110860467,0.0118739771683478,7650,0.0169278435182021,7650,0.0424886440220928,7650,0.105298018226861,7650,0.462186380627342
"1110_b","10m",7794,0.051991266603774,0.0525918304920197,0.0116417426835814,7794,0.0183446803079757,7794,0.0420493966655246,7794,0.108325972278135,7794,0.48321165740186
"1110_c","10m",6228,0.0490873171203197,0.0489889495074749,0.0106953603901731,6228,0.0173615971429114,6228,0.0398890862513611,6228,0.101359630666726,6228,0.45329114223569
"1110_d","10m",7383,0.0487077109186178,0.0483183637261391,0.0101270646320452,7383,0.0173190069324366,7383,0.0397109929032686,7383,0.097736628092779,7383,0.430575170298688
"1111_a","10m",5904,0.052057084781408,0.0507811866700649,0.0132772323595066,5904,0.0173032431147632,5904,0.0415421041084559,5904,0.0994935314055948,5904,0.421416361706311
"1111_b","10m",7917,0.0591097461334722,0.0600815676152706,0.0139450446793306,7917,0.019242917900594,7917,0.0469651248013509,7917,0.11159822307703,7917,0.476464726047616
"1111_c","10m",8501,0.0588708714114338,0.058795765042305,0.0132173191934549,8501,0.0182971614037496,8501,0.0470254091376099,8501,0.108265960126306,8501,0.457612946129798
"1111_d","10m",7825,0.0532378421195399,0.0524702034890652,0.0126525933991214,7825,0.0175471976469246,7825,0.0428053824641474,7825,0.101621212774407,7825,0.441227073286764
"1112_a","10m",8459,0.0555622805993753,0.0547547526657581,0.0123994124964943,8459,0.0190885980619267,8459,0.0446966439430029,8459,0.103718649419433,8459,0.445553091756268
"1112_b","10m",8794,0.0531524480459248,0.0522088948637247,0.0119873124268,8794,0.0176088878813791,8794,0.0432475184974827,8794,0.095447752688083,8794,0.402102487871204
"1112_c","10m",9109,0.0666881172408311,0.0674445182085037,0.0152176570381902,9109,0.0194281639266028,9109,0.0532407164903108,9109,0.10513953116023,9109,0.40329611110906
"1112_d","10m",8186,0.0663353022769996,0.0591676384210587,0.0246156974325965,8186,0.0209185108376654,8186,0.0529261343495626,8186,0.116335062556959,8186,0.469911306513396
"1113_a","10m",9276,0.0606318562971882,0.0575815811753273,0.0164431577427339,9276,0.020704937091222,9276,0.0492921181425788,9276,0.114194851398883,9276,0.485310978050689
"1113_b","10m",9249,0.0702950596301485,0.070693165063858,0.0154557829068396,9249,0.0253105316689687,9249,0.0572585560553571,9249,0.126694045367356,9249,0.512094457943155
"1113_c","10m",9538,0.0774471652122833,0.0769363455474377,0.0144139091127993,9538,0.0308480833032863,9538,0.0644213903205984,9538,0.130296622533594,9538,0.498879378245428
"1113_d","10m",9001,0.0590096227702595,0.0572122447192669,0.0142279796735224,9001,0.0215758969147015,9001,0.0485740320745118,9001,0.110634087354707,9001,0.465064977454662
"1114_a","10m",9346,0.0668464503901726,0.0691242441534996,0.0138327253969347,9346,0.0229662716653592,9346,0.0543421259003951,9346,0.12652921138222,9346,0.523924412436874
"1114_b","10m",9012,0.0659707850287596,0.0658042803406715,0.0159459952524316,9012,0.0299793495728243,9012,0.0560995213611744,9012,0.10715176588672,9012,0.40280515849716
"1114_c","10m",8594,0.0602194547047633,0.0596090909093618,0.0152519483717234,8594,0.0229374333956442,8594,0.0501201053172462,8594,0.106047407595911,8594,0.446077776711416
"1114_d","10m",7221,0.069969074773268,0.0709557086229324,0.0153794591773781,7221,0.0244657981462347,7221,0.0566692459707938,7221,0.128201365176418,7221,0.526079471743921
"1115_a","10m",1,0.031872496008873,0.031872496008873,NA,1,0.010872940118942,1,0.0262676801399461,1,0.0524117624960267,1,0.228944671452045
"1115_b","10m",2505,0.0458495572335765,0.041020579636097,0.0156518582997604,2505,0.0172605527811501,2505,0.0382183402836204,2505,0.0844955209583735,2505,0.373395753712087
"1115_c","10m",1825,0.037765366591207,0.0364265441894531,0.00601054491394686,1825,0.0141141571843064,1825,0.0314307053933565,1825,0.0683224682741994,1825,0.310159970003757
"1115_d","10m",194,0.0369433645523854,0.0351398829370737,0.00548000720425138,194,0.0130929288415415,194,0.0305446547840822,194,0.0679264808644915,194,0.279000042521769
"1116_a","10m",1207,0.0384272479273953,0.0374993234872818,0.00542464144168432,1207,0.012165302079362,1207,0.0316075697628428,1207,0.0710250872598075,1207,0.314357402084338
"1116_b","10m",2274,0.0399585332141545,0.038517227396369,0.00700838646077802,2274,0.0114341781784181,2274,0.0320556161324968,2274,0.0719171186461517,2274,0.306270685436822
"1116_c","10m",2526,0.0396949769892182,0.0383012164384127,0.00694853755353927,2526,0.0125575009865964,2526,0.0320957679216806,2526,0.0744206172724033,2526,0.322138463516726
"1116_d","10m",3469,0.0418738663469329,0.0403236001729965,0.00818164054580081,3469,0.0134775004457514,3469,0.0341260369858035,3469,0.0770901728986817,3469,0.334504912131106
"1117_a","10m",2859,0.0397900485665899,0.0390387289226055,0.00611738395380414,2859,0.0111847670423187,2859,0.0318225995666654,2859,0.0770142089276615,2859,0.332738369806748
"1117_b","10m",4963,0.0533371792084239,0.0535302758216858,0.0136651170010084,4963,0.0191770735783957,4963,0.0428057471057541,4963,0.0982164604325604,4963,0.383669488319713
"1117_c","10m",6605,0.0522200830985794,0.0533563978970051,0.0112645049974434,6605,0.0171654356070303,6605,0.0410996181816443,6605,0.0956856875880963,6605,0.385020158051655
"1117_d","10m",384,0.0367270346808558,0.0353871397674084,0.00479521475580703,384,0.0128978752637286,384,0.0300249681417232,384,0.066901348690058,384,0.278702663039245
"1118_a","10m",2308,0.0397059909758873,0.0385242700576782,0.0068055578850766,2308,0.0143680057745334,2308,0.0322713766629916,2308,0.0796594318510462,2308,0.355113600715414
"1118_b","10m",5739,0.0426258557778106,0.0416008718311787,0.007457716446876,5739,0.015489501222081,5739,0.0344133213492267,5739,0.0842242315655986,5739,0.359979371117562
"1118_c","10m",6346,0.0457658904454628,0.0444187484681606,0.00977317842839272,6346,0.0159368918393718,6346,0.0369572327353606,6346,0.0896605760715392,6346,0.37694525974432
"1118_d","10m",6688,0.0440817282740673,0.0442763119935989,0.00744839955428783,6688,0.0149707581054026,6688,0.0351839761140467,6688,0.0859495785296382,6688,0.375290793311475
"1119_a","10m",6313,0.0500305139523253,0.0489698946475983,0.0119904229288506,6313,0.0165999445193331,6313,0.039559030724543,6313,0.0966788789992085,6313,0.403646218257133
"1119_b","10m",6076,0.0444790846300314,0.0423572063446045,0.010170140719284,6076,0.0175923365379969,6076,0.0366073557800351,6076,0.0847460509733808,6076,0.348956416481229
"1119_c","10m",6946,0.0448376651662393,0.0443418975919485,0.00831431696458374,6946,0.0174461743163772,6946,0.0370579000525002,6946,0.0913215268191867,6946,0.424234697408331
"1119_d","10m",1928,0.0459338962554514,0.0448478013277054,0.00979102076047622,1928,0.0156208557168425,1928,0.0368385027609139,1928,0.0882721930433055,1928,0.376954380394079
"112_a","10m",8130,0.0598046702272081,0.0581687279045582,0.0160907602736921,8130,0.0216453930038235,8130,0.0479223775471104,8130,0.122371329347601,8130,0.535272067602962
"112_b","10m",7340,0.0522254589554278,0.0514306426048279,0.0125308013610269,7340,0.0214913799255312,7340,0.0435098099171461,7340,0.105687523501249,7340,0.457856099303253
"112_c","10m",7756,0.0500746653768291,0.0499099269509315,0.0103242683127175,7756,0.0181647853584043,7756,0.0410868244824406,7756,0.102100657868057,7756,0.46196288099304
"112_d","10m",6131,0.052914333062666,0.0534411370754242,0.0112901809078796,6131,0.0196011096199207,6131,0.0429333327814969,6131,0.107708164919415,6131,0.47174488380544
"1120_a","10m",1502,0.0540971089112318,0.0540635176002979,0.0121425399046721,1502,0.0179277374675074,1502,0.0433069560516928,1502,0.114107586765543,1502,0.530646702070608
"1120_b","10m",7584,0.0513497148095218,0.050426309928298,0.0115367662413363,7584,0.0195797661191962,7584,0.0419896885941897,7584,0.110469543133322,7584,0.530220696794239
"1120_c","10m",6457,0.0513838055992604,0.0510840862989426,0.0117706955891525,6457,0.0193988530453852,6457,0.041941914950612,6457,0.108295125321937,6457,0.516167433528682
"1120_d","10m",5700,0.0517927521137161,0.0521506369113922,0.0112416040711544,5700,0.0201048144344313,5700,0.0423762193054222,5700,0.109375904393781,5700,0.536474622394903
"1121_a","10m",7750,0.0539100569489021,0.0551645066589117,0.0110774550721777,7750,0.02019011339138,7750,0.0437147483588003,7750,0.111241430594535,7750,0.532700790652171
"1121_b","10m",7113,0.049118996959331,0.0485726073384285,0.0106331553451248,7113,0.018517897074229,7113,0.0398608415707476,7113,0.106579291761669,7113,0.535219828585281
"1121_c","10m",5808,0.0498257088179882,0.05005700327456,0.0106560969670993,5808,0.0194288194002792,5808,0.0406560602972588,5808,0.106591512658792,5808,0.516340690191717
"1121_d","10m",6344,0.0483536320685058,0.0473145265132189,0.0110368456104248,6344,0.0212089023547452,6344,0.0405202341382832,6344,0.100071758122143,6344,0.477604955706539
"1122_a","10m",7120,0.0511047953860102,0.0499643683433533,0.0124212585865681,7120,0.0208171783693495,7120,0.0424730104084532,7120,0.102513415298459,7120,0.484824439324711
"1122_b","10m",6329,0.0484144997088891,0.048003651201725,0.0106632026665161,6329,0.0197992035358493,6329,0.0401141867182958,6329,0.10848805268422,6329,0.529620196956568
"1122_c","10m",8312,0.0571494971489833,0.056817851960659,0.0142447148277144,8312,0.0194398020173168,8312,0.0461930140714104,8312,0.114835012000796,8312,0.537200664033104
"1122_d","10m",6673,0.054774686358629,0.053907360881567,0.0137952236105401,6673,0.0191012914425567,6673,0.0441859564130046,6673,0.112513289913993,6673,0.523700868302104
"1123_a","10m",5699,0.0466631248065161,0.044366367161274,0.0117778255229786,5699,0.0156368359728114,5699,0.0375461716065532,5699,0.0979459563821988,5699,0.464916386471038
"1123_b","10m",6765,0.0546154533294687,0.0535361617803574,0.0143620406797611,6765,0.0184033145478725,6765,0.0440645544903012,6765,0.112935354079722,6765,0.522233864851136
"1123_c","10m",8028,0.0655205799825861,0.0655871517956257,0.0173493047624062,8028,0.0226624205954366,8028,0.0522657192220749,8028,0.121428084948298,8028,0.510442395348299
