quad_id,scale,elev_mean,tri5_mean,tri11_mean,tri21_mean,Name
1709,20m,230.51692241696335,2.087985603782731,8.726440465812827,29.471142784364087,1709
522,20m,258.0745572973041,3.433826070586897,15.162217231862593,50.913652380096906,522
1808,20m,232.83972045552338,0.8824546726915374,3.483251296192915,12.007160294916126,1808
621,20m,248.88088446139724,2.5642135057262556,12.211608040207128,42.88098769650928,621
1907,20m,231.14342646903995,0.8324152200473824,3.78380197675996,13.240467668440624,1907
720,20m,240.95736294753522,1.9442972824921514,9.471357975572554,35.44558312934314,720
819,20m,229.46177062542552,3.520444666675099,16.94011468707896,60.48126966331292,819
918,20m,221.3272113358186,2.485813603940981,11.362235841687719,39.202023796756635,918
1017,20m,213.66417590566812,2.377250306117707,11.476872421893415,42.04620669809982,1017
1116,20m,210.04556000759052,1.619117931408991,7.637355065116107,26.689573691041986,1116
1215,20m,209.6623262014155,0.8514625294604488,3.7170489736748795,14.984748866108562,1215
1314,20m,208.205637297315,0.9855198651686815,4.686020355556982,17.230181651744417,1314
1413,20m,206.69734935655185,1.445342063551021,5.547608735764887,15.597282186696122,1413
1512,20m,212.275488956833,2.619142318978792,12.451865873712519,44.539013163077804,1512
1611,20m,220.53312850539623,2.1288634928143764,10.443431760383758,37.348053419398475,1611
424,20m,269.3316912874206,2.613979557677038,12.40962610167372,43.64183668285281,424
1710,20m,226.22161674572578,1.6841537502804038,7.989698447526132,28.606015621707563,1710
523,20m,262.0454712326686,2.6491598741761853,12.187810953225034,42.39848002049699,523
1809,20m,230.32040738564373,1.6272452163775402,6.468273003946979,21.500500074357994,1809
622,20m,252.91522338842026,2.491241205105573,11.04264079196568,39.13260455722571,622
1908,20m,232.215581620442,0.7349827890564826,2.863250419171147,9.552799461938527,1908
721,20m,243.66408781724795,2.13498174312497,9.696588818051044,34.871868858340285,721
820,20m,235.79849690814288,3.835801016980958,18.133913843426043,60.82920073366883,820
919,20m,225.2426244740458,2.0974175411604095,9.815768352112274,34.76181316912741,919
1018,20m,217.80137738624566,2.6975705254827074,12.90101688063836,45.08590458117399,1018
1117,20m,208.8777074003599,2.105914768030389,9.893280385849163,35.38236825601032,1117
1216,20m,209.0404430190095,1.6337354886066253,7.780201742757488,28.115585695356277,1216
1315,20m,208.60901491059587,1.084118983714447,5.083532085638352,17.842892276591783,1315
1414,20m,206.81494885295453,1.1675961196114917,4.747442645996577,13.520164857581177,1414
1513,20m,207.7901220566757,1.6502557305361643,7.481059547597088,26.16205902400801,1513
1612,20m,214.48406235295442,2.2846333362813955,10.731991282597948,37.88018842352139,1612
1711,20m,222.00408692425873,1.7974780790787988,8.703012680197697,31.31201432755654,1711
524,20m,265.056409152536,1.5938041678867672,7.674287904454328,30.033780280637945,524
1810,20m,227.0357246753721,1.5107128192733208,6.879397151989549,24.613158265022562,1810
623,20m,255.88531213378744,2.7180878204502417,13.036592494755553,45.75505917947491,623
1909,20m,230.35950024904253,1.1236655444088273,5.146587036935428,17.835170238737266,1909
722,20m,247.59328176478186,3.1461632029938325,14.504104684363693,49.10550524678746,722
821,20m,239.66823824722263,2.231138214892207,10.638755358261916,39.38301137864012,821
920,20m,229.0141899006706,2.2684395762864025,10.814535910753818,41.3029448842791,920
1019,20m,222.2016715597023,1.596377528914259,7.848051167845793,30.813287520009432,1019
1118,20m,213.2684032475888,2.456668554462135,11.821369249848894,43.39704392462056,1118
1217,20m,205.48153527804473,3.61028824912403,15.05348866963867,45.024024642641805,1217
1316,20m,207.2622643786755,2.3410703427592483,10.681412284487498,33.31628337537312,1316
1415,20m,207.1769363315977,1.2237318945472848,5.298083241152176,16.112501202637578,1415
1514,20m,207.4920678815217,0.6286644839354185,2.351032335885614,7.728815086793132,1514
1613,20m,210.1073810494072,1.5152311515683752,7.276439140121237,26.053510800760062,1613
1712,20m,216.25377384057603,2.4070599443326155,11.514625671910633,40.4681706389626,1712
1811,20m,222.9358072615167,1.5526256784790424,7.720686683320109,28.543492863140184,1811
624,20m,260.13074521936704,3.2314238494709864,15.135958219099015,52.21184268082688,624
1910,20m,227.7125852195951,1.2534078400095072,5.863747022855628,21.32475722238039,1910
723,20m,251.04787227480284,2.3772258268425936,11.257001303344492,40.74706275319666,723
822,20m,242.5377348606853,1.7417858825653951,8.415175706264415,32.28945529454804,822
921,20m,232.94157473426563,3.8062337444270593,17.22345010201684,56.978767008306654,921
1020,20m,225.1029514014032,1.9318477612440503,9.089406418479367,32.812838134313694,1020
1119,20m,217.2407088809415,2.7406925647376634,13.185598526939158,46.45840178192591,1119
1218,20m,207.59177573271722,3.2016735092675237,14.608468481348044,47.97434442301148,1218
1317,20m,205.04116642420195,2.151196698097695,10.267202057662086,34.435251011318684,1317
1416,20m,207.01955981398382,0.9395635271949323,4.073495554852213,13.44864056552581,1416
1515,20m,208.14176209282184,0.46211216780074293,1.6969579963248738,6.693670026919782,1515
1614,20m,207.78168064609375,0.6983561056819296,3.028953948130075,11.522146783563052,1614
1713,20m,211.3869977023319,1.6107736200737675,7.330522471431953,26.130373930291316,1713
1812,20m,217.85023425078518,2.416781119258811,11.298188938997395,39.00109153328082,1812
1911,20m,223.6671008494251,1.582241791875809,7.733731637808233,28.039650657312965,1911
724,20m,252.9188494934046,2.578356518359917,11.964851095988095,44.48292608996579,724
823,20m,244.6018243088551,2.1932406386839842,10.303798552442135,37.875998864704634,823
922,20m,237.7514198976765,3.2652839750101847,15.256450926622833,53.79841874478224,922
1021,20m,227.3319440282014,2.0287006675092027,9.752744643376737,37.185714717475825,1021
1120,20m,219.68374742349502,2.652155414396525,12.676836342662583,44.83337103666919,1120
1219,20m,211.5550504146603,2.1156403300346804,10.203655731843499,37.97655510131825,1219
1318,20m,205.6737511435671,3.011231481086149,12.626463750446069,33.01748842623429,1318
1417,20m,206.00438811365868,2.0785005288800993,8.324867462800613,21.913886237124707,1417
1516,20m,207.72999728370138,1.1491052793518002,4.751942506591755,15.066576901132322,1516
1615,20m,208.59792584979587,0.5155863131964977,2.096593895971618,7.805511956839612,1615
1714,20m,208.60514805342842,0.8544626773456974,3.725336444949136,13.169689846173668,1714
1813,20m,212.74048258742715,1.6630222340229015,8.079774857064967,29.23052172324181,1813
1912,20m,219.13903158146707,2.1274211496555293,10.076615266654315,35.11196443339072,1912
824,20m,247.2775460809443,2.8904864852355137,13.146192704014195,44.75342574263061,824
923,20m,239.93347308995226,2.3944580986810213,10.637800110562523,36.65703160061595,923
1022,20m,229.6212023983172,3.542317355183568,15.922246650898549,54.74391742783345,1022
1121,20m,220.89050682629744,3.0594474361005775,14.153102481311157,48.40553260968781,1121
1220,20m,213.33095526445518,2.1520523303134187,9.847676335970393,35.508749999776036,1220
1319,20m,206.81384158404026,2.7701232422520543,11.806663760349405,37.641572429611585,1319
1418,20m,204.97442758058978,2.612516726874353,10.251667884210363,26.212735871454957,1418
1517,20m,206.0298498583198,2.8310975310723663,12.403730007751058,38.26449063825106,1517
1616,20m,208.39204621285737,1.413336454695186,6.296720933337499,18.454602103566856,1616
1715,20m,208.6923038685104,0.5426577392268163,2.0136961363556463,6.522600553142025,1715
1814,20m,209.70043225792384,1.074598537682355,4.756528703654397,16.730444557026757,1814
1913,20m,214.36856853830906,1.8946385976074274,8.683299688986303,29.870613050220776,1913
924,20m,243.6920355102823,2.1049097160135934,9.958120390536758,35.88425467020038,924
1023,20m,235.37762226156772,4.021047011699001,18.711953545544702,61.19971919038751,1023
1122,20m,225.39391759104598,2.7598449483844347,12.30770634928732,41.96847309175657,1122
1221,20m,216.9386162495156,2.649698305274462,12.334660528957002,43.83017833318511,1221
1320,20m,210.877300429258,1.8142012427564447,8.259767883038101,30.723887165769508,1320
1419,20m,205.72016969887935,2.708979846044573,11.748790927246882,31.52788061638598,1419
1518,20m,206.1023391967473,1.7418846864979403,7.781145189076532,24.61037277262739,1518
1617,20m,208.66124179174324,1.3392953267775158,6.427555843426143,24.623409400254378,1617
1716,20m,209.51541559187964,0.5279471149119834,2.253113738159683,8.610883574164955,1716
1815,20m,209.50582228230363,0.7626444413111112,3.038605637418342,10.134488711483561,1815
1914,20m,212.05785557315664,1.7771493131256906,8.008399480122247,26.40576953386701,1914
1024,20m,241.45018866400028,2.053185619442885,9.774342963826669,36.03116323495272,1024
1123,20m,230.56674599839025,2.7829955678639715,12.215972610346295,44.11404045686485,1123
1222,20m,223.6843224879696,2.3190323801004684,11.139748486760872,40.3573764857518,1222
1321,20m,215.50262820600855,2.226002658908214,10.276582234653503,37.10371474973355,1321
1420,20m,208.3805417753589,1.8855577999745763,9.322982999026118,32.28455933140996,1420
1519,20m,206.89697658936745,1.1152370145666588,4.893982496155721,15.890471638127078,1519
1618,20m,206.34864535389278,2.2414049365821875,10.125404206913272,30.058269591306942,1618
1717,20m,210.11473867442558,0.7973608335757477,3.755520878546131,14.097053625304168,1717
1816,20m,210.6240406068208,0.9946016003857426,4.652818795066063,16.397154634453422,1816
1915,20m,211.02938864928677,1.434610647326709,6.38058612953491,21.460516660942496,1915
1124,20m,237.03393600827948,3.354396331948099,15.233986024192864,51.94399152891098,1124
1223,20m,228.23744112048126,1.5709466572914044,7.389802023845132,28.311091477058447,1223
1322,20m,220.8947780430525,2.3277277190683314,11.060100787474981,40.08385810825389,1322
1421,20m,212.06328595787622,2.7668344677550776,12.440023227684382,42.22642677504428,1421
1520,20m,206.1911189705512,2.2627612561397092,9.761742870304223,26.81471044206864,1520
1619,20m,206.94159750700564,0.3192511377756209,1.1778312718071955,5.162692266031755,1619
1718,20m,209.3021717158757,1.5805588520848863,7.318566436385041,25.941854382247428,1718
1817,20m,212.88123867929605,1.2954824865128183,6.1869954560632765,22.26848341676289,1817
1916,20m,212.08561748455313,1.339850236948664,6.2237212300943865,21.6768382962882,1916
1224,20m,231.83851675102736,3.1161211842601673,14.242186400542408,47.541172043067895,1224
1323,20m,225.11134798769507,1.9283972426480782,9.274364101706473,33.556916222135165,1323
1422,20m,216.41261763608875,2.313141999938682,11.161875598010589,41.13544644241108,1422
1521,20m,207.74671622959227,1.3299232286134863,6.528652154563506,26.559237037103543,1521
1620,20m,206.69294940312878,1.9578498318454558,8.68253124509737,24.465435695868976,1620
1719,20m,207.7517555133817,1.4741060654425133,7.011099436256667,26.02013599054937,1719
1818,20m,213.49730621363562,1.779069781658159,8.499409879065142,30.45352263174035,1818
1324,20m,228.37060649844275,1.7239305422738647,7.672035213928071,28.959330047083565,1324
1423,20m,221.2958914150942,2.30047511072483,11.059206128608594,39.61707599096555,1423
1522,20m,212.00486197527005,2.6549244112994463,12.478355924380365,43.523308777672355,1522
1621,20m,206.54015890383457,1.8328296343935464,8.027564408427944,23.55043865185804,1621
1720,20m,207.3019452781693,0.6328755429626708,3.355305757630545,16.839125105599667,1720
1819,20m,213.43017821828005,2.2519222955373297,11.017267915209501,40.527344805883324,1819
1917,20m,215.51262023228958,1.6110926245958683,7.651639573628235,27.474058484514686,1917
1424,20m,225.01821880929293,1.8854225910279356,8.946191017430088,32.51925462271903,1424
1523,20m,216.69125385868642,2.5247199483174785,12.089384220528851,43.19485295371937,1523
1622,20m,208.31207202858343,1.6715334213287085,8.153990668458876,28.99102790389875,1622
1721,20m,206.99430528241638,1.375130721916466,6.70413153995488,23.328785754858448,1721
1820,20m,212.35009905707804,3.142472392992163,14.870950124196108,52.037883735852844,1820
1919,20m,219.4325074778381,2.1034368144140667,10.151735066734563,36.5341280799116,1919
1524,20m,220.7837859707237,2.0503884627150133,9.8841258686499,35.52328069899948,1524
1623,20m,212.31401100180045,2.1321169632747257,10.248408855775592,36.93085946785781,1623
1722,20m,206.3050274752871,2.515857006992392,11.155167211524047,30.59936203156766,1722
1821,20m,211.20158467047045,3.051842597950335,14.434920459077713,50.48427697450571,1821
1920,20m,220.32595215004048,2.5035337889606177,11.929600788224066,43.073300501266715,1920
1624,20m,216.26065912045362,1.8187512074954113,8.84327376421164,32.843184006783375,1624
1723,20m,208.5816714791492,2.3556980079246284,10.929334040374693,36.269172345593596,1723
1822,20m,208.23723724651998,1.5858308403794412,8.065398626621043,31.87465164564538,1822
1921,20m,219.08616775596187,2.7834029343268165,13.423006031167398,49.25185730187711,1921
1724,20m,211.87130056607367,2.0602018661841615,9.801535341207874,35.08010529917605,1724
1823,20m,206.69276281579576,1.7875739053788944,8.32546043561142,25.81992333194932,1823
1922,20m,213.67279036587604,3.5979474804722726,17.057285658885103,58.73657249076569,1922
1824,20m,207.4042441756074,2.5656803105363366,11.636769070917282,35.551378293973265,1824
1923,20m,208.78657607154074,1.2458785093266613,6.269378615291649,26.006402305680673,1923
1924,20m,207.17710449206666,1.8425609731741135,8.367861890182677,25.366992828423815,1924
1904,20m,223.10199405096364,1.612806344613719,8.010483399025151,30.60475988983641,1904
1902,20m,210.88210935609504,1.7588034224868465,8.332293213652006,30.66236288464198,1902
1918,20m,218.1180321476549,1.6687925656488134,8.045325129726768,29.385856911967966,1918
