"","name","slope_percent","aspect_sin","aspect_cos","tei_north","tei_east"
"298","915",37.2191100320567,0.890848938320308,0.417962446943417,0.150955905914307,0.334204683303833
"299","1014",34.669810819433,0.889234328102356,0.257963747984035,0.0917731789419227,0.318153433931203
"300","1113",38.5668663787034,-0.489928468968105,0.174823646217076,0.0277619481685772,-0.209836691468205
"301","1212",32.3493550458736,-0.561832690947791,0.78550094032718,0.252847743034363,-0.185289101600647
"302","1311",36.5777830740107,-0.547177314973014,0.809073551635935,0.298682281798555,-0.198122514453612
"303","124",31.4877608513088,0.974744265133084,-0.0496074842017902,-0.01155294553198,0.307811216874556
"304","1410",32.0830651270206,-0.628810531866404,0.556602223165138,0.168891825878115,-0.248778378874286
"305","223",37.2627004071694,0.976079192198273,-0.00679818772435602,-0.00651173603564574,0.364505280229382
"306","1509",32.0176103344565,-0.755403319022409,0.517463385285445,0.171811748323892,-0.243692060361182
"307","322",28.8840385252346,0.847411856086452,-0.166674973269407,-0.0315333149974186,0.263517879191182
"308","1608",9.35758482398376,-0.304636329109058,0.533026280581529,0.0558234739303589,-0.0391202688217163
"309","421",38.0389639544732,0.834820433634,-0.0714885605228534,-0.0168993419542574,0.336649169351097
"310","1707",12.0357713777516,0.598811839695173,-0.00274073680691972,-0.00206085205078125,0.0869284057617187
"311","520",35.1084607921235,0.731321172998363,0.416154608908047,0.138953297359304,0.254072447468464
"312","1806",17.0679534396325,0.831918010546759,-0.398436605939628,-0.0654115056991577,0.146961531639099
"313","619",28.9597443764584,0.728474135323618,0.535445524934173,0.15324594502461,0.217744741224705
"314","1905",15.4654994918376,0.816203284534978,-0.496945084447495,-0.0779284191131592,0.128255281448364
"315","718",52.5713044313153,0.838899569572011,0.397441485262701,0.214263159735244,0.426581722839812
"316","817",24.357451917683,0.785237139957098,0.577200114537746,0.138861198425293,0.192988119125366
"317","916",31.1292279117948,0.692284447511464,0.680529812737759,0.21659255087227,0.21232070827722
"318","1015",31.5774027864326,0.941459308127945,0.265231362086438,0.0736838837811477,0.300018729117149
"319","1114",32.1509395389458,0.00915499059082829,0.0543984098415018,0.0210116728206625,-0.00856547248094602
"320","1213",40.524228119862,-0.202080666570148,0.355666140629796,0.166489672660828,-0.0453115224838257
"321","1312",47.0300177388906,-0.411226518364499,0.705003705239503,0.36548618326211,-0.1926102984818
"322","1411",33.3283332905267,-0.762428336939957,0.603292925652102,0.199845813569568,-0.254946687167748
"323","224",42.8523572845986,0.963890892022156,0.0117383795944965,0.00218976083113322,0.417703992757366
"324","1510",27.1258784864182,-0.694356395505053,0.557260389181135,0.147963147163391,-0.214381222724915
"325","323",35.6971520193133,0.987671204043717,0.0515035357764098,0.0178029632568359,0.35272533416748
"326","1609",32.8572309053587,-0.665225286865906,0.514693813983586,0.171331257820129,-0.239922528266907
"327","422",23.3708905594074,0.874762002369518,-0.0683174491000209,-0.00924422913358693,0.214737119222817
"328","1708",9.77196324678299,-0.0563790939331261,0.640612710132472,0.0693865324321546,-0.013216119063528
"329","521",35.6376544192656,0.969043997825677,0.00191643682429795,0.0118316125869751,0.345484127998352
"330","1807",12.4247352758403,0.851197317175284,-0.0632416354282361,-0.00948680400848389,0.1103324842453
"331","620",32.1530262613154,0.890205210719904,0.0450869893860967,0.0201971769332886,0.28609721660614
"332","1906",11.4418418580724,0.755570168486317,-0.584609125065302,-0.0654088309534211,0.0885711469148335
"333","719",46.682825154464,0.689049001050079,0.294438045049177,0.137642506054809,0.35095914046366
"334","818",28.646434928474,0.771637297705861,0.55119421680591,0.160359588699724,0.222256559822428
"335","917",35.0342908913209,0.709769478853032,0.651153887395388,0.225387272081877,0.252325880198849
"336","1016",27.6141645497143,0.575002555001776,0.749871826694871,0.210123128724514,0.156642414387919
"337","1115",33.030755837369,0.637086169835278,-0.348881843660157,-0.135527779633862,0.215077041093251
"338","1214",29.6074853501909,-0.0785164223665699,-0.660324574460418,-0.18158705670732,-0.0333897583466723
"339","1313",19.9863651031196,0.122927686311584,-0.453905170672795,-0.0312624381961965,0.0102175429574866
"340","1412",49.5488636033937,-0.382570141455342,0.252612269023274,0.210271648894575,-0.300217802960771
"341","1511",35.2142598231586,-0.831623486755867,0.464448465912146,0.15950345993042,-0.30327841758728
"342","324",39.2950193735518,0.96870503407499,0.0892423897221304,0.0375007475265349,0.38196398031832
"343","1610",24.727101886253,-0.835698867277973,0.486732000666042,0.117922870892836,-0.210144956212983
"344","423",22.3258965232378,0.903184282400048,-0.00660635677594871,0.0155712204362879,0.213693216218421
"345","1709",26.4310767533483,-0.546684739247946,0.64654309964428,0.174984625152816,-0.151398703939005
"346","522",43.5349983712644,0.851567054867521,0.120288543925988,0.0619782447814941,0.380850667953491
"347","1808",10.6746943755374,-0.123398209789531,0.506521129778976,0.0594376019408875,-0.0140504860818535
"348","621",34.0145301462593,0.946408549261708,0.0716859610523301,0.0257618873196647,0.325927677297235
"349","1907",10.7949995612596,0.810661871483361,-0.360139979309445,-0.0373879100445817,0.0907499796167053
"350","720",25.7243765936719,0.94016853378901,0.0228755862844788,0.00646931648254395,0.245781211853027
"351","819",45.1076942191986,0.89471898406827,0.0623236620867035,0.0269946670532227,0.416014633178711
"352","918",33.5592097558631,0.716429021326891,0.262990257176613,0.0946556798796307,0.238465301972583
"353","1017",32.2760108180201,0.745456589130529,0.535815571367552,0.17577051938026,0.240403287131293
"354","1116",21.703876869234,0.0169470456356726,0.819789919451906,0.188164206674523,-0.019832668447853
"355","1215",9.96933314344039,0.41816846669819,-0.368290146546262,-0.0697836792677121,0.0245773857668451
"356","1314",12.7781629329658,0.713997922574151,0.178837626979405,0.0275736614246273,0.0955158205174688
"357","1413",16.8877668800952,0.128375332094334,-0.14275671326041,0.0269674143396822,0.0268922103078742
"358","1512",35.7963702366616,-0.917704167323373,0.302472941116454,0.0844364357472661,-0.333491461617606
"359","1611",28.4350102164048,-0.772248020218798,0.419806729322301,0.113399367332458,-0.253576912879944
"360","424",35.2023902005186,0.945532977042213,0.201355567357976,0.067134184561088,0.336369598542413
