scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_label,sample_size,sample_fraction,source_method,source_entropy,n_boot,entropy_mean,entropy_sd,entropy_cv,entropy_se,ci_t,ci_half_width,ci_low,ci_high,entropy_min,entropy_max,pair_method,fixed_4000_reference,delta_from_fixed_4000,scale_quad,quad_axis_label
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 94 pixels (1.0%),94,0.009975591637482755,bootstrap_mean,2.85896810854118,50,3.0510571937619377,0.2819131364332345,0.09239850928052813,0.03986853809550169,2.0095752371292397,0.08011882689726393,2.9709383668646736,3.131176020659202,2.7716101738941537,3.548988357849992,all_pairs_within_sample,2.8554223236268625,0.1956348701350752,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 188 pixels (2.0%),188,0.01995118327496551,bootstrap_mean,2.85896810854118,50,2.863731835243055,0.1351056308720144,0.04717817122724674,0.01910682155321759,2.0095752371292397,0.03839659545359331,2.825335239789462,2.9021284306966484,2.7103595077657943,3.4852760522190427,all_pairs_within_sample,2.8554223236268625,0.008309511616192644,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 283 pixels (3.0%),283,0.030032898227740634,bootstrap_mean,2.85896810854118,50,2.8593963495971733,0.04196967635180833,0.014677810006199716,0.00593540855051367,2.0095752371292397,0.011927650045357426,2.8474686995518157,2.871323999642531,2.78122541863604,2.9709765077306876,all_pairs_within_sample,2.8554223236268625,0.003974025970310713,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.3%)",1250,0.13265414411546217,bootstrap_mean,2.85896810854118,50,2.8603196156126076,0.016551830849889395,0.0057867067580643135,0.002340782367001897,2.0095752371292397,0.004703978280235781,2.855615637332372,2.8650235938928432,2.818320239156742,2.8917918831896627,sampled_pairs_within_sample,2.8554223236268625,0.004897291985745067,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.2%)",2000,0.21224663058473947,bootstrap_mean,2.85896810854118,50,2.8579009859133504,0.014653409349631915,0.005127332759902759,0.0020723050237254166,2.0095752371292397,0.004164452859457119,2.853736533053893,2.8620654387728077,2.8319630831451104,2.8976554618637738,sampled_pairs_within_sample,2.8554223236268625,0.002478662286487854,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (31.8%)",3000,0.3183699458771092,bootstrap_mean,2.85896810854118,50,2.857949197535368,0.013254183977412617,0.004637655556943675,0.0018744246739045094,2.0095752371292397,0.0037667974085425523,2.8541824001268257,2.8617159949439106,2.8240959235242453,2.8893857238332505,sampled_pairs_within_sample,2.8554223236268625,0.002526873908505589,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1104_b,9423,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (42.4%)",4000,0.42449326116947894,bootstrap_mean,2.85896810854118,50,2.8554223236268625,0.011457541970496952,0.004012555997651501,0.0016203411246135744,2.0095752371292397,0.0032561973997255827,2.852166126227137,2.858678521026588,2.830799894924975,2.8913429500449155,sampled_pairs_within_sample,2.8554223236268625,0,"10m / 1104_b
n = 9,423 px","1104_b
n = 9,423 px"
10m,1110_a,7650,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),76,0.009934640522875817,bootstrap_mean,2.64896242408516,50,3.230313912930788,0.21302588512040171,0.06594587735503647,0.030126409587380498,2.0095752371292397,0.06054128669041276,3.169772626240375,3.290855199621201,2.6667089561958357,3.506255713731254,all_pairs_within_sample,2.6464435297991575,0.5838703831316305,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 153 pixels (2.0%),153,0.02,bootstrap_mean,2.64896242408516,50,3.058585838653039,0.3157861551844407,0.10324580438242949,0.044658906347149085,2.0095752371292397,0.08974543231250463,2.9688404063405343,3.1483312709655435,2.580631073873964,3.3731055548714948,all_pairs_within_sample,2.6464435297991575,0.41214230885388137,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 230 pixels (3.0%),230,0.030065359477124184,bootstrap_mean,2.64896242408516,50,2.768849407381975,0.2601282509272545,0.09394813969793073,0.036787690041771494,2.0095752371292397,0.07392763093912992,2.694921776442845,2.8427770383211053,2.5773508963913923,3.4508050871239964,all_pairs_within_sample,2.6464435297991575,0.12240587758281762,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.3%)",1250,0.16339869281045752,bootstrap_mean,2.64896242408516,50,2.736349326846005,0.21693003727375973,0.07927717237908347,0.030678540079865202,2.0095752371292397,0.061650834455773997,2.674698492390231,2.798000161301779,2.615826503277491,3.3501408664843613,sampled_pairs_within_sample,2.6464435297991575,0.08990579704684754,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.1%)",2000,0.26143790849673204,bootstrap_mean,2.64896242408516,50,2.7011493064429533,0.18366258869038887,0.067994237953564865,0.025973812382649935,2.0095752371292397,0.05219633017801412,2.648952976264939,2.7533456366209674,2.619612609385616,3.3324767655516028,sampled_pairs_within_sample,2.6464435297991575,0.05470577664379572,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.2%)",3000,0.39215686274509803,bootstrap_mean,2.64896242408516,50,2.6513792288961655,0.013351360475492697,0.005035628374086342,0.0018881675060573866,2.0095752371292397,0.0037944146637249976,2.6475848142324403,2.6551736435598907,2.6106695641902387,2.6794375739479075,sampled_pairs_within_sample,2.6464435297991575,0.004935699097007973,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1110_a,7650,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.3%)",4000,0.5228758169934641,bootstrap_mean,2.64896242408516,50,2.6464435297991575,0.01143513886182639,0.004320945726997704,0.001617172846601452,2.0095752371292397,0.0032498305066880804,2.6431936992924694,2.6496933603058457,2.6222489850019564,2.6708826033957633,sampled_pairs_within_sample,2.6464435297991575,0,"10m / 1110_a
n = 7,650 px","1110_a
n = 7,650 px"
10m,1124_a,8301,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 83 pixels (1.0%),83,0.009998795325864354,bootstrap_mean,2.95196559179526,50,3.174225610793443,0.20711815974936806,0.06524998067090636,0.02929093105313136,2.0095752371292397,0.05886232971683266,3.1153632810766103,3.2330879405102753,2.620964458533924,3.3777280912995797,all_pairs_within_sample,2.965009761380524,0.2092158494129186,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 166 pixels (2.0%),166,0.01999759065172871,bootstrap_mean,2.95196559179526,50,3.132816975839176,0.2823844393240133,0.09013754761347717,0.039935190389514194,2.0095752371292397,0.08025276969680932,3.052564206142367,3.2130697455359853,2.5432665122453915,3.3643651734956683,all_pairs_within_sample,2.965009761380524,0.167807214458652,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 249 pixels (3.0%),249,0.029996385977593062,bootstrap_mean,2.95196559179526,50,3.0525446600421486,0.3246954470127144,0.10636877856792146,0.04591887048061753,2.0095752371292397,0.09227742503479382,2.960267235007355,3.1448220850769424,2.54507466075245,3.3400465311986824,all_pairs_within_sample,2.965009761380524,0.08753489866162445,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.1%)",1250,0.15058426695578847,bootstrap_mean,2.95196559179526,50,3.0471478062406914,0.3304718504157527,0.10845284555574626,0.04673577728404903,2.0095752371292397,0.09391906071801216,2.9532287455226793,3.1410668669587034,2.6044616754876637,3.353893503125869,sampled_pairs_within_sample,2.965009761380524,0.08213804486016718,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (24.1%)",2000,0.24093482712926154,bootstrap_mean,2.95196559179526,50,2.948744774665472,0.34323844896622185,0.11640154546951642,0.048541246965593636,2.0095752371292397,0.09754728788143181,2.85119748678404,3.0462920625469034,2.593903359942439,3.34511209273942,sampled_pairs_within_sample,2.965009761380524,-0.016264986715052387,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (36.1%)",3000,0.3614022406938923,bootstrap_mean,2.95196559179526,50,3.005429598680776,0.3424697282957686,0.11395034122446077,0.048432533445810486,2.0095752371292397,0.09732881988413444,2.9081007787966415,3.1027584185649104,2.5960415744285967,3.3267556992550653,sampled_pairs_within_sample,2.965009761380524,0.04041983730025178,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,1124_a,8301,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (48.2%)",4000,0.4818696542585231,bootstrap_mean,2.95196559179526,50,2.965009761380524,0.34825341469252874,0.11745439061569231,0.04925047022009158,2.0095752371292397,0.09897252537126709,2.866037236009257,3.0639822867517914,2.606009262298582,3.3277616809785107,sampled_pairs_within_sample,2.965009761380524,0,"10m / 1124_a
n = 8,301 px","1124_a
n = 8,301 px"
10m,112_b,7340,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 73 pixels (1.0%),73,0.00994550408719346,bootstrap_mean,3.06860627904306,50,3.0859714637324926,0.1748626597528146,0.056663731926191445,0.024729314497506236,2.0095752371292397,0.04969541804536964,3.036276045687123,3.1356668817778623,2.873030737519974,3.6513015835681304,all_pairs_within_sample,3.062920943334405,0.023050520398087748,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 147 pixels (2.0%),147,0.02002724795640327,bootstrap_mean,3.06860627904306,50,3.0503419707816035,0.07564257491875284,0.02479806383786228,0.010697475534292318,2.0095752371292397,0.021497381933509727,3.0288445888480937,3.0718393527151133,2.8801349653373,3.197738617302035,all_pairs_within_sample,3.062920943334405,-0.012578972552801382,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 220 pixels (3.0%),220,0.02997275204359673,bootstrap_mean,3.06860627904306,50,3.068857885379627,0.07317119432377833,0.02384313547798152,0.010347969538772454,2.0095752371292397,0.020795023339684804,3.048062862039942,3.089652908719312,2.867124544669091,3.227566755024138,all_pairs_within_sample,3.062920943334405,0.005936942045221993,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.0%)",1250,0.17029972752043596,bootstrap_mean,3.06860627904306,50,3.048784855851632,0.09120675013059198,0.029915771181930367,0.012898582301465724,2.0095752371292397,0.025920671587098997,3.022864184264533,3.074705527438731,2.450187586049889,3.136636658064052,sampled_pairs_within_sample,3.062920943334405,-0.01413608748277273,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.2%)",2000,0.2724795640326976,bootstrap_mean,3.06860627904306,50,3.061724958817678,0.02316629886927932,0.00756642062264968,0.003276209405092331,2.0095752371292397,0.0065837892921234665,3.0551411695255544,3.0683087481098017,3.006635004841421,3.1176206207998756,sampled_pairs_within_sample,3.062920943334405,-0.0011959845167268668,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (40.9%)",3000,0.4087193460490463,bootstrap_mean,3.06860627904306,50,3.067206257660986,0.017532130225637862,0.00571599323711854,0.0024794176342388336,2.0095752371292397,0.004982576280267922,3.062223681380718,3.072188833941254,3.0148831382096937,3.108899968724983,sampled_pairs_within_sample,3.062920943334405,0.00428531432658108,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,112_b,7340,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (54.5%)",4000,0.5449591280653951,bootstrap_mean,3.06860627904306,50,3.062920943334405,0.013798974002481137,0.004505168190028138,0.0019514696181142574,2.0095752371292397,0.003921625020572465,3.0589993183138326,3.066842568354977,3.0297546728633153,3.0929604194865807,sampled_pairs_within_sample,3.062920943334405,0,"10m / 112_b
n = 7,340 px","112_b
n = 7,340 px"
10m,114_b,7239,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),72,0.009946125155408206,bootstrap_mean,3.02026959455353,50,3.0561922452882073,0.17433247393591467,0.05704237820925255,0.024654334900222463,2.0095752371292397,0.049544740903378244,3.006647504384829,3.1057369861915856,2.7118169706274355,3.5224384406459657,all_pairs_within_sample,3.017636720400818,0.038555524887389225,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),145,0.02003039093797486,bootstrap_mean,3.02026959455353,50,3.022133326350471,0.09238022267183105,0.03056788456894105,0.013064536379754995,2.0095752371292397,0.026254168793329723,2.995879157557141,3.0483874951438006,2.807245818203966,3.2112728518267373,all_pairs_within_sample,3.017636720400818,0.004496605949652732,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),217,0.029976516093383063,bootstrap_mean,3.02026959455353,50,3.002183165778783,0.06653488637656317,0.022162167563584897,0.00940945386846885,2.0095752371292397,0.018909005488984932,2.983274160289798,3.0210921712677683,2.843617096994974,3.151072419054928,all_pairs_within_sample,3.017636720400818,-0.015453554622034904,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)",1250,0.17267578394805913,bootstrap_mean,3.02026959455353,50,3.0185249430334857,0.029312157681429682,0.009710755496349234,0.004145365093549655,2.0095752371292397,0.008330423040857321,3.0101945199926283,3.026855366074343,2.951488621318044,3.085559939889024,sampled_pairs_within_sample,3.017636720400818,8.882226326676346e-4,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.6%)",2000,0.2762812543168946,bootstrap_mean,3.02026959455353,50,3.0253121231116267,0.01979106502416143,0.006541825841032796,0.0027988792570976897,2.0095752371292397,0.0056245584467782,3.0196875646648484,3.030936681558405,2.989785878285176,3.0761669870198185,sampled_pairs_within_sample,3.017636720400818,0.0076754027108085765,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.4%)",3000,0.4144218814753419,bootstrap_mean,3.02026959455353,50,3.0208676905683536,0.016254571258382262,0.0053807623912598725,0.00229874351241641,2.0095752371292397,0.004619498039063508,3.01624819252929,3.0254871886074173,2.988891205520473,3.061283388664074,sampled_pairs_within_sample,3.017636720400818,0.003230970167535485,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,114_b,7239,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)",4000,0.5525625086337892,bootstrap_mean,3.02026959455353,50,3.017636720400818,0.013245143393022775,0.00438924384220228,0.0018731461421989202,2.0095752371292397,0.0037642281028871156,3.013872492297931,3.021400948503705,2.988393366223919,3.044545253545364,sampled_pairs_within_sample,3.017636720400818,0,"10m / 114_b
n = 7,239 px","114_b
n = 7,239 px"
10m,11_c,6199,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),62,0.010001613163413454,bootstrap_mean,2.71753081990538,50,3.231845680665678,0.2569683487975013,0.07951133011541948,0.03634081239700463,2.0095752371292397,0.07302959669017979,3.158816083975498,3.304875277355858,2.7499830940306826,3.511889264569899,all_pairs_within_sample,2.720896973738178,0.5109487069275,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 124 pixels (2.0%),124,0.020003226326826908,bootstrap_mean,2.71753081990538,50,3.0088110403723656,0.3096613737353946,0.10291818581504254,0.04379273144796787,2.0095752371292397,0.08800478868408715,2.9208062516882785,3.0968158290564527,2.653000257299517,3.4582890335865164,all_pairs_within_sample,2.720896973738178,0.2879140666341877,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 186 pixels (3.0%),186,0.03000483949024036,bootstrap_mean,2.71753081990538,50,2.946161832900013,0.31923013464686256,0.1083545822507085,0.04514595859357823,2.0095752371292397,0.0907242004461168,2.855437632453896,3.03688603334613,2.6207234470763736,3.4312333744007084,all_pairs_within_sample,2.720896973738178,0.22526485916183514,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.2%)",1250,0.20164542668172286,bootstrap_mean,2.71753081990538,50,2.8157668538700653,0.23604766135143573,0.08383068400247894,0.033382180404965184,2.0095752371292397,0.06708400310319897,2.7486828507668664,2.8828508569732643,2.6802944106666446,3.4193598902630757,sampled_pairs_within_sample,2.720896973738178,0.09486988013188746,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.3%)",2000,0.32263268269075657,bootstrap_mean,2.71753081990538,50,2.7724155344884043,0.18668981181350824,0.06733832266163457,0.02640192638235442,2.0095752371292397,0.053056657470488613,2.719358877017916,2.8254721919588928,2.6862851619210324,3.4203714063738713,sampled_pairs_within_sample,2.720896973738178,0.05151856075022643,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.4%)",3000,0.4839490240361349,bootstrap_mean,2.71753081990538,50,2.731178739554704,0.09525264258962754,0.034876019357545855,0.013470757900212835,2.0095752371292397,0.027070501501630786,2.7041082380530734,2.7582492410563346,2.6939089565856693,3.386166082511813,sampled_pairs_within_sample,2.720896973738178,0.010281765816526178,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,11_c,6199,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.5%)",4000,0.6452653653815131,bootstrap_mean,2.71753081990538,50,2.720896973738178,0.008889659440268607,0.003267179730092944,0.001257187694530588,2.0095752371292397,0.0025264132593522688,2.7183705604788257,2.72342338699753,2.70680763544847,2.742867767354746,sampled_pairs_within_sample,2.720896973738178,0,"10m / 11_c
n = 6,199 px","11_c
n = 6,199 px"
10m,120_d,7068,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 71 pixels (1.0%),71,0.010045274476513865,bootstrap_mean,2.81525116144607,50,3.1634649406291526,0.2970439533318631,0.09389829155899758,0.04200835874228415,2.0095752371292397,0.08441895748093585,3.079045983148217,3.2478838981100884,2.6903241557238267,3.509288165655298,all_pairs_within_sample,2.8147876738063644,0.3486772668227882,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),141,0.019949066213921902,bootstrap_mean,2.81525116144607,50,2.863554559895435,0.15299334176172427,0.05342777256785041,0.021636525887221248,2.0095752371292397,0.04348022664046557,2.8200743332549694,2.9070347865359007,2.7307504659743924,3.4873429621818293,all_pairs_within_sample,2.8147876738063644,0.04876688608907065,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 212 pixels (3.0%),212,0.029994340690435765,bootstrap_mean,2.81525116144607,50,2.8374104452459625,0.13443784367379658,0.04738047112607382,0.01901238218196771,2.0095752371292397,0.03820681243171949,2.799203632814243,2.875617257677682,2.7177991459751234,3.463314835959485,all_pairs_within_sample,2.8147876738063644,0.02262277143959812,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.7%)",1250,0.17685342388228636,bootstrap_mean,2.81525116144607,50,2.81110835662894,0.023719731010594852,0.008437857243980227,0.0033544765291024918,2.0095752371292397,0.006741072966415609,2.8043672836625246,2.8178494295953556,2.756484381689086,2.8593847404064983,sampled_pairs_within_sample,2.8147876738063644,-0.0036793171774243127,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.3%)",2000,0.2829654782116582,bootstrap_mean,2.81525116144607,50,2.8123447990307184,0.013460531152272541,0.004786230748417387,0.0019036065712289372,2.0095752371292397,0.0038254406267781704,2.8085193584039403,2.8161702396574966,2.785970130677831,2.852765623923441,sampled_pairs_within_sample,2.8147876738063644,-0.0024428747756459757,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.4%)",3000,0.4244482173174873,bootstrap_mean,2.81525116144607,50,2.8186248862899697,0.015578036353684627,0.0055268214048125085,0.0022030670286521917,2.0095752371292397,0.0044272289465153375,2.8141976573434544,2.823052115236485,2.7830376005894544,2.853881387320483,sampled_pairs_within_sample,2.8147876738063644,0.0038372124836052457,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,120_d,7068,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.6%)",4000,0.5659309564233164,bootstrap_mean,2.81525116144607,50,2.8147876738063644,0.010478006260481006,0.0037224854854902324,0.0014818138560202436,2.0095752371292397,0.0029778164310932742,2.811809857375271,2.817765490237458,2.788666169840228,2.833183053584143,sampled_pairs_within_sample,2.8147876738063644,0,"10m / 120_d
n = 7,068 px","120_d
n = 7,068 px"
10m,1305_c,8027,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 80 pixels (1.0%),80,0.009966363523109506,bootstrap_mean,2.94484543401492,50,3.08247135516054,0.24715005722656497,0.08017919025031556,0.034952296287109476,2.0095752371292397,0.07023926909937947,3.0122320860611604,3.1527106242599197,2.806455402186919,3.601925328481409,all_pairs_within_sample,2.943941368465655,0.13852998669488503,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 161 pixels (2.0%),161,0.02005730659025788,bootstrap_mean,2.94484543401492,50,2.939397786010968,0.0478666474363427,0.016284508229592883,0.006769366198980719,2.0095752371292397,0.013603550684531339,2.925794235326437,2.953001336695499,2.8102004216466683,3.062375987482383,all_pairs_within_sample,2.943941368465655,-0.004543582454687112,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 241 pixels (3.0%),241,0.030023670113367384,bootstrap_mean,2.94484543401492,50,2.9446021240808498,0.04481204321001484,0.01521836951876913,0.006337379926525215,2.0095752371292397,0.012735441768624992,2.931866682312225,2.9573375658494747,2.852230355089385,3.042994227647176,all_pairs_within_sample,2.943941368465655,6.607556151947414e-4,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.6%)",1250,0.15572443004858602,bootstrap_mean,2.94484543401492,50,2.9442529763747185,0.020305685437639574,0.0068967189981895246,0.002871657573919174,2.0095752371292397,0.005770811950062601,2.9384821644246557,2.9500237883247813,2.893031360347578,2.9844983247258905,sampled_pairs_within_sample,2.943941368465655,3.116079090634827e-4,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (24.9%)",2000,0.24915908807773762,bootstrap_mean,2.94484543401492,50,2.9423099445882004,0.01147420410800216,0.003899726515592519,0.0016226975066973735,2.0095752371292397,0.0032609327268104003,2.93904901186139,2.945570877315011,2.9171764162620057,2.9694236738529556,sampled_pairs_within_sample,2.943941368465655,-0.0016314238774546297,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (37.4%)",3000,0.37373863211660646,bootstrap_mean,2.94484543401492,50,2.9442888865842756,0.01200463935678545,0.004077262734470412,0.001697712378976381,2.0095752371292397,0.0034116807565587066,2.940877205827717,2.947700567340834,2.916220916183378,2.9660715343246595,sampled_pairs_within_sample,2.943941368465655,3.4751811862054893e-4,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1305_c,8027,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (49.8%)",4000,0.49831817615547525,bootstrap_mean,2.94484543401492,50,2.943941368465655,0.011177966195797064,0.0037969391359254133,0.0015808031393844198,2.0095752371292397,0.003176742843683092,2.9407646256219717,2.9471181113093383,2.9244390148866417,2.973996637505432,sampled_pairs_within_sample,2.943941368465655,0,"10m / 1305_c
n = 8,027 px","1305_c
n = 8,027 px"
10m,1315_b,9077,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 91 pixels (1.0%),91,0.010025338768315522,bootstrap_mean,2.82887997957035,50,3.0796625700380615,0.29531600076482833,0.09589232393118267,0.04176398934674035,2.0095752371292397,0.08392787879493878,2.995734691243123,3.1635904488330002,2.6983632578922996,3.537537484992237,all_pairs_within_sample,2.829601385747598,0.2500611842904634,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1315_b,9077,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 182 pixels (2.0%),182,0.020050677536631045,bootstrap_mean,2.82887997957035,50,2.8416506112308797,0.0963588501287873,0.03390946436129557,0.013627199270680745,2.0095752371292397,0.02738488220578566,2.814265729025094,2.8690354934366655,2.7272236679187776,3.4324449288560346,all_pairs_within_sample,2.829601385747598,0.012049225483281578,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1315_b,9077,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 272 pixels (3.0%),272,0.029965847747052993,bootstrap_mean,2.82887997957035,50,2.842213286377259,0.09512314967312509,0.03346798430964023,0.013452444836337934,2.0095752371292397,0.02703370002195182,2.815179586355307,2.8692469863992107,2.736036099118396,3.437632488527076,all_pairs_within_sample,2.829601385747598,0.012611900629660777,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
