"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"718_a",7356,FALSE,"all_pixels",5.82306300089583,5.28482669409095,3.09916442719743,87.0231542936886,"squared_euclidean_pc1_pc3",403.88652376028,"all_pixels",7353,1,688.286283386123,4885.59835430606,1771.73427275095,"all_pixels",7353,7356,27051690,"bootstrap_mean",2.73183772892363,NA,2.73183772892363,0.00872001638978081,0.00319199647089455,2.73018269307322,2.71086874853644,2.74914603755902,"10m"
"718_b",6853,FALSE,"all_pixels",7.3123343031147,6.59995584144519,4.03034387199422,139.423068772358,"squared_euclidean_pc1_pc3",440.941354279095,"all_pixels",6833,1,759.954746661181,5045.29246360742,1908.4112703742,"all_pixels",6833,6853,23478378,"bootstrap_mean",2.80843579784856,NA,2.80843579784856,0.24280955694376,0.0864572218919042,2.71214347659655,2.69006957657871,3.40891745296487,"10m"
"718_c",7676,FALSE,"all_pixels",7.98528544263267,7.12468771556782,4.04629956678427,160.270381664795,"squared_euclidean_pc1_pc3",495.057610053982,"all_pixels",7674,1,942.189473204916,7089.99717521736,2392.02429898104,"all_pixels",7674,7676,29456650,"bootstrap_mean",2.71558745207527,NA,2.71558745207527,0.11576747252182,0.0426307289177337,2.69678712219747,2.66997590355878,3.38869247770006,"10m"
"718_d",6534,FALSE,"all_pixels",6.81267521874628,6.26338965058688,3.64714698275782,119.424377972182,"squared_euclidean_pc1_pc3",473.320916905525,"all_pixels",6495,1,1030.97233428238,7345.54213408968,2558.80106361527,"all_pixels",6495,6534,21343311,"bootstrap_mean",2.79762568524744,NA,2.79762568524744,0.00901708226326823,0.00322311962991243,2.79705805194466,2.77019629864401,2.81746787510314,"10m"
"719_a",7978,FALSE,"all_pixels",6.41571687409295,5.7698381581762,3.53548718057433,107.319051690432,"squared_euclidean_pc1_pc3",404.602401907553,"all_pixels",7896,1,689.159667939343,4065.35189061109,1728.16163878988,"all_pixels",7896,7978,31820253,"bootstrap_mean",2.73485888771397,NA,2.73485888771397,0.207816831461257,0.0759881368632397,2.66699816040504,2.63667808759195,3.36385362035875,"10m"
"719_b",7914,FALSE,"all_pixels",5.29723014297339,4.79731039743995,2.88647748974644,72.7826933998934,"squared_euclidean_pc1_pc3",288.153868275245,"all_pixels",7914,1,509.016511475342,2495.7045147137,1269.38459356379,"all_pixels",7914,7914,31311741,"bootstrap_mean",3.07439337291444,NA,3.07439337291444,0.328243134652431,0.10676679749061,3.30489904219354,2.60562990240259,3.32748393224221,"10m"
"719_c",7082,FALSE,"all_pixels",5.80837714203348,5.18865849597145,3.25772222535198,88.6970011368039,"squared_euclidean_pc1_pc3",355.014469827907,"all_pixels",7038,1,542.598371918182,3218.48614327987,1455.02518152485,"all_pixels",7038,7082,25073821,"bootstrap_mean",3.02149575532033,NA,3.02149575532033,0.343734822124357,0.113763132554166,3.32802130367243,2.64592034695057,3.36160957073531,"10m"
"719_d",7262,FALSE,"all_pixels",7.50412252607028,6.93858222821283,4.10400828615544,146.304839163125,"squared_euclidean_pc1_pc3",430.426334634123,"all_pixels",7238,1,990.707922260536,5597.3115557338,2316.28994797923,"all_pixels",7238,7262,26364691,"bootstrap_mean",2.79540839860856,NA,2.79540839860856,0.289381992031763,0.10352047027397,2.64170082249941,2.61923759117417,3.33554377608696,"10m"
"720_a",8448,FALSE,"all_pixels",7.50749258845299,6.24980942618294,4.71017044512816,157.091048877938,"squared_euclidean_pc1_pc3",525.35116848958,"all_pixels",8420,1,1123.99965256895,8886.6076821684,2845.84101460281,"all_pixels",8420,8448,35680128,"bootstrap_mean",2.90204459488062,NA,2.90204459488062,0.344102355319302,0.118572387180514,2.59561520230837,2.55884546538794,3.28425966016668,"10m"
"720_b",6815,FALSE,"all_pixels",7.75688378358666,7.21542898518185,4.00777045450542,152.458226310675,"squared_euclidean_pc1_pc3",566.95097447304,"all_pixels",6774,1,979.042099492215,5488.88655804865,2252.15538625388,"all_pixels",6774,6815,23218705,"bootstrap_mean",2.67447120748628,NA,2.67447120748628,0.0104108279359267,0.00389266779421108,2.67549700656713,2.65602386042502,2.70312101626175,"10m"
"720_c",7538,FALSE,"all_pixels",8.4157795114569,7.419561695958,4.66818706844554,185.228848685731,"squared_euclidean_pc1_pc3",643.281568069369,"all_pixels",7520,1,1198.95075137241,8096.14921865803,2864.99424703792,"all_pixels",7520,7538,28406953,"bootstrap_mean",2.78317952256703,NA,2.78317952256703,0.0115798236090343,0.00416064559082189,2.78268360091991,2.75875470974819,2.81991875167349,"10m"
"720_d",7611,FALSE,"all_pixels",6.9427673839687,6.25577360969384,3.85917720950891,126.18662175304,"squared_euclidean_pc1_pc3",437.082722167627,"all_pixels",7569,1,743.309129342822,4101.75955285541,1800.36291848305,"all_pixels",7569,7611,28959855,"bootstrap_mean",2.7458665756721,NA,2.7458665756721,0.284339030336795,0.103551655734474,2.60065772133521,2.58123608107323,3.30024830209356,"10m"
"721_a",6826,FALSE,"all_pixels",8.59198427986219,7.89860471663763,4.36096919444811,185.674920121471,"squared_euclidean_pc1_pc3",542.454509386727,"all_pixels",6806,1,814.164028759065,5447.3716178452,2034.70254116516,"all_pixels",6806,6826,23293725,"bootstrap_mean",2.76890606047432,NA,2.76890606047432,0.00960973033540532,0.00347058734587737,2.76987415393736,2.74369239685702,2.78761144385537,"10m"
"721_b",7714,FALSE,"all_pixels",7.47643653513118,6.96826714256173,3.70283633855783,139.212645593404,"squared_euclidean_pc1_pc3",483.582940183156,"all_pixels",7644,1,816.584403704439,6073.48380089451,2125.44314445713,"all_pixels",7644,7714,29749041,"bootstrap_mean",2.77936476869656,NA,2.77936476869656,0.0116525254018248,0.00419251389132687,2.77768381624776,2.75647240000259,2.80776187254936,"10m"
"721_c",8743,FALSE,"all_pixels",6.7736184154797,6.02223009710455,3.84945587050461,121.397044120773,"squared_euclidean_pc1_pc3",529.481571616736,"all_pixels",8700,1,900.469553923164,6528.19978420152,2333.77597538023,"all_pixels",8700,8743,38215653,"bootstrap_mean",2.77527319694511,NA,2.77527319694511,0.0112610155724935,0.00405762415926801,2.77572397821051,2.74771429763647,2.79969658653573,"10m"
"721_d",7300,FALSE,"all_pixels",8.45086095048173,7.5396333911727,4.76711183819014,188.278586039645,"squared_euclidean_pc1_pc3",632.891653707121,"all_pixels",7300,1,914.551737013512,6166.43312457017,2286.60438381699,"all_pixels",7300,7300,26641350,"bootstrap_mean",2.91974109058879,NA,2.91974109058879,0.00978792713238923,0.00335232708267821,2.92005680879353,2.89650581916595,2.94473552001798,"10m"
"722_a",8781,FALSE,"all_pixels",8.28181219665033,7.29074326327575,4.78730005658459,183.008090223025,"squared_euclidean_pc1_pc3",641.716932622115,"all_pixels",8615,1,996.372914569491,6445.12513842695,2413.57742549496,"all_pixels",8615,8781,38548590,"bootstrap_mean",2.7727035242196,NA,2.7727035242196,0.00963633365591055,0.0034754287906143,2.77371447536273,2.75163185923705,2.7947651283157,"10m"
"722_b",8515,FALSE,"all_pixels",9.09412983217008,8.64955626444149,4.11772499514607,199.313730541187,"squared_euclidean_pc1_pc3",633.292132758349,"all_pixels",8501,1,904.064921998912,7830.77231599046,2395.55152676381,"all_pixels",8501,8515,36248355,"bootstrap_mean",2.85645557374653,NA,2.85645557374653,0.0103451691779789,0.00362168040457573,2.85585945974504,2.83661573851764,2.88242144458214,"10m"
"722_c",9110,FALSE,"all_pixels",9.1866562599715,8.73574464335974,4.30163157838299,205.793312593447,"squared_euclidean_pc1_pc3",621.469494569265,"all_pixels",8951,1,866.9550336171,6040.19420982641,2166.54341594308,"all_pixels",8951,9110,41491495,"bootstrap_mean",2.77459568645127,NA,2.77459568645127,0.1770151271598,0.0637985303675736,2.72628937877519,2.70058168709262,3.41901901703743,"10m"
"722_d",9012,FALSE,"all_pixels",8.03081009572482,6.8510724385324,4.8037599320558,175.134919360772,"squared_euclidean_pc1_pc3",640.025486036324,"all_pixels",8854,1,1084.17568071832,7113.15983981264,2571.6736708601,"all_pixels",8854,9012,40603566,"bootstrap_mean",2.79091620027897,NA,2.79091620027897,0.0133315650558692,0.00477677009955964,2.7918501561336,2.75529967945795,2.82052773221507,"10m"
"723_a",8526,FALSE,"all_pixels",8.2975116182775,7.37184529198002,4.87116948289589,185.148416271255,"squared_euclidean_pc1_pc3",623.098550336364,"all_pixels",8477,1,1097.00507356757,7072.58344779564,2623.9288797697,"all_pixels",8477,8526,36342075,"bootstrap_mean",2.72594055333161,NA,2.72594055333161,0.0112254615214285,0.0041180140585637,2.72568000149729,2.69438799277137,2.74868822599039,"10m"
"723_b",8575,FALSE,"all_pixels",8.79521664900521,7.99767662380029,4.71210889929444,199.114433594918,"squared_euclidean_pc1_pc3",659.549010730938,"all_pixels",8566,1,1341.87090008667,9452.813138192,3180.34297202704,"all_pixels",8566,8575,36761025,"bootstrap_mean",2.74471703824179,NA,2.74471703824179,0.0140501602392491,0.00511898313869518,2.74483694381383,2.71191512546746,2.78072140943142,"10m"
"723_c",8538,FALSE,"all_pixels",8.56102462125172,7.57003910881859,4.69037506763183,190.576368339182,"squared_euclidean_pc1_pc3",622.614063938311,"all_pixels",8485,1,1355.42934193141,8615.20472551773,3127.55477424071,"all_pixels",8485,8538,36444453,"bootstrap_mean",2.66404261234953,NA,2.66404261234953,0.0819911897301064,0.0307769813253081,2.65468987162216,2.62382282349732,3.33476847833894,"10m"
"723_d",7719,FALSE,"all_pixels",7.26835098904519,6.28979123630139,4.52610146526843,146.623733311347,"squared_euclidean_pc1_pc3",536.442552589934,"all_pixels",7653,1,1518.99254911248,11419.2545011848,3722.66137821739,"all_pixels",7653,7719,29787621,"bootstrap_mean",2.70425300182571,NA,2.70425300182571,0.0112775402639553,0.00417029777034233,2.70568340937993,2.67785149394809,2.72648788180902,"10m"
"724_a",8458,FALSE,"all_pixels",8.7735817881304,7.94178920779543,5.09915149646775,205.948018410073,"squared_euclidean_pc1_pc3",608.275762091221,"all_pixels",8429,1,1807.3328709812,10916.9892756818,4077.4043884606,"all_pixels",8429,8458,35764653,"bootstrap_mean",2.79099110039872,NA,2.79099110039872,0.252269474055506,0.0903870578517669,2.68495802575255,2.66284373484176,3.39547512567672,"10m"
"724_b",9157,FALSE,"all_pixels",6.6143795235951,5.42212986327336,4.70317824604901,131.73497294089,"squared_euclidean_pc1_pc3",515.495597833177,"all_pixels",9113,1,1464.81326610586,9242.98345101932,3349.38116248195,"all_pixels",9113,9157,41920746,"bootstrap_mean",2.58646156288983,NA,2.58646156288983,0.0116597682782931,0.0045079998270942,2.58532307638222,2.56069276150723,2.6202008381958,"10m"
"724_c",8667,FALSE,"all_pixels",7.6720084042756,6.73662493998209,4.72438204921511,162.353846882752,"squared_euclidean_pc1_pc3",568.92315916528,"all_pixels",8647,1,1264.95334757334,7926.86587936651,3018.82933891762,"all_pixels",8647,8667,37554111,"bootstrap_mean",2.78237451930544,NA,2.78237451930544,0.269020652830564,0.0966874340474192,2.65692316487871,2.62992852556278,3.35295377287149,"10m"
"724_d",9032,FALSE,"all_pixels",7.52078185032677,6.54667850683173,4.69569557523468,157.218550609572,"squared_euclidean_pc1_pc3",641.706588877274,"all_pixels",8956,1,1422.69658966867,11507.8000219026,3507.93945461371,"all_pixels",8956,9032,40783996,"bootstrap_mean",2.87873128136973,NA,2.87873128136973,0.32736099977834,0.113717109303296,2.6517253231808,2.61877834160017,3.35067382670356,"10m"
"8_a",8418,FALSE,"all_pixels",7.81917971216071,7.0947519998344,4.07679719296406,155.515744700434,"squared_euclidean_pc1_pc3",570.186919304647,"all_pixels",8400,1,1247.40451540907,8139.63341353694,2962.14175017669,"all_pixels",8400,8418,35427153,"bootstrap_mean",2.74060738825463,NA,2.74060738825463,0.138480480504299,0.0505291203321507,2.71182996006965,2.69383929136802,3.39287780407386,"10m"
"8_b",8849,FALSE,"all_pixels",8.0035379555133,7.40778559108005,4.32257662219655,165.478353919039,"squared_euclidean_pc1_pc3",617.450733853317,"all_pixels",8830,1,1203.10978468916,8956.75064383838,2998.24220223708,"all_pixels",8830,8849,39147976,"bootstrap_mean",2.77316848702625,NA,2.77316848702625,0.0815460487846449,0.0294053712084725,2.76362337969624,2.7421418865202,3.4411101787005,"10m"
"8_c",8635,FALSE,"all_pixels",7.44480360286029,6.47825013972614,4.44040899708924,150.280098676263,"squared_euclidean_pc1_pc3",585.812194976883,"all_pixels",8635,1,1460.83754171219,11136.8890228897,3448.58923951369,"all_pixels",8635,8635,37277295,"bootstrap_mean",2.83893043979041,NA,2.83893043979041,0.0123498680542776,0.00435018339342947,2.83968338925649,2.81109673184718,2.86797578913303,"10m"
"8_d",7481,FALSE,"all_pixels",7.51283100371903,6.95580291652596,3.94510877546461,144.008864971541,"squared_euclidean_pc1_pc3",552.911430776696,"all_pixels",7481,1,1117.4513514328,7543.65953524969,2708.1538972351,"all_pixels",7481,7481,27978940,"bootstrap_mean",2.89513761369376,NA,2.89513761369376,0.00775154426066861,0.00267743551256578,2.89517368888863,2.87943295749031,2.91375798348855,"10m"
"800_a",3976,FALSE,"all_pixels",9.83248369106192,8.48511116781758,7.46465907259379,304.769712470136,"squared_euclidean_pc1_pc3",564.806676333892,"all_pixels",3900,1,3189.35446699371,18163.8245964783,6951.47526707798,"all_pixels",3900,3976,7902300,"bootstrap_mean",2.85455482195701,NA,2.85455482195701,0.346939047981437,0.121538758097343,2.54055857867283,2.50228281793438,3.22517986357928,"10m"
"800_b",7664,FALSE,"all_pixels",8.40558609001786,7.78380218379153,4.2491974029839,177.414400356543,"squared_euclidean_pc1_pc3",580.096409715371,"all_pixels",7620,1,812.31225317934,7534.80455557871,2339.76793582077,"all_pixels",7620,7664,29364616,"bootstrap_mean",2.85006548932428,NA,2.85006548932428,0.00931946531702179,0.00326991269215759,2.85059865353405,2.81801111793802,2.86787567801852,"10m"
"800_c",6238,FALSE,"all_pixels",8.39889279171709,7.62074654515921,4.58116406920825,183.050199931713,"squared_euclidean_pc1_pc3",531.624962058055,"all_pixels",6090,1,839.310205364973,5974.18586753659,2190.62629004018,"all_pixels",6090,6238,19453203,"bootstrap_mean",2.84567109378337,NA,2.84567109378337,0.00832041666839577,0.00292388557713942,2.84443639731154,2.82403646117942,2.86226809883061,"10m"
"800_d",6441,FALSE,"all_pixels",19.849341811357,14.4798708496204,18.2661368684159,1455.19265040912,"squared_euclidean_pc1_pc3",998.586441291118,"all_pixels",6371,1,4022.31336597452,50391.683121076,10928.8040231212,"all_pixels",6371,6441,20740020,"bootstrap_mean",3.00605234012424,NA,3.00605234012424,0.31661412767106,0.105325553865098,2.80585731532566,2.77964970269747,3.49626988995607,"10m"
"801_a",7074,FALSE,"all_pixels",12.583693245824,9.98450526625819,12.1910667629157,613.900869789631,"squared_euclidean_pc1_pc3",750.679700711417,"all_pixels",7058,1,3883.4142776382,43662.7668710094,9791.60128453969,"all_pixels",7058,7074,25017201,"bootstrap_mean",2.99755839091314,NA,2.99755839091314,0.310825499424266,0.103692892310791,3.18579239248658,2.48866975838251,3.21940909803151,"10m"
"801_b",3467,FALSE,"all_pixels",8.6653769011694,8.25290137787869,4.38471585058692,188.61788915674,"squared_euclidean_pc1_pc3",507.744498498862,"all_pixels",3439,1,800.368937105722,5777.76137230678,2150.76582305593,"all_pixels",3439,3467,6008311,"bootstrap_mean",2.94007401606151,NA,2.94007401606151,0.00712602154149682,0.00242375583150888,2.93971928139368,2.92215782396137,2.95568264968344,"10m"
"801_c",8398,FALSE,"all_pixels",5.76118237974735,5.04537741204735,3.5018418987168,90.9053177599928,"squared_euclidean_pc1_pc3",344.639601840327,"all_pixels",8372,1,1218.77765994941,8037.54981419864,2971.70412731694,"all_pixels",8372,8398,35259003,"bootstrap_mean",2.85335837656224,NA,2.85335837656224,0.325164846943509,0.113958642424465,2.63309694862885,2.61244180305335,3.33545148004856,"10m"
"801_d",5482,FALSE,"all_pixels",20.2749298120506,14.4464291636236,19.5198617439679,1584.0565532879,"squared_euclidean_pc1_pc3",788.114359157895,"all_pixels",5460,1,3641.15139119048,40017.281101668,9400.75026475355,"all_pixels",5460,5482,15023421,"bootstrap_mean",3.15426237748168,NA,3.15426237748168,0.341863964973588,0.108381587852095,2.85285971036623,2.82804647344808,3.55050056028212,"10m"
"802_a",6289,FALSE,"all_pixels",8.60957137979976,8.11691662275618,4.38981800517477,186.784314604886,"squared_euclidean_pc1_pc3",539.379668036564,"all_pixels",6257,1,906.613858982815,5795.64752812521,2208.00027402692,"all_pixels",6257,6289,19772616,"bootstrap_mean",2.83250735538839,NA,2.83250735538839,0.00846382418541533,0.00298810316213805,2.83254842274948,2.81148515843522,2.85239126237314,"10m"
"802_b",6389,FALSE,"all_pixels",6.05763627110347,5.65979727715468,3.08164722887342,92.380040891192,"squared_euclidean_pc1_pc3",342.00679002886,"all_pixels",6360,1,428.263369598064,2596.12477291401,1189.56268217222,"all_pixels",6360,6389,20406466,"bootstrap_mean",2.711255437271,NA,2.711255437271,0.00881726757928682,0.00325209770281247,2.71153657166762,2.69347583583844,2.7291356386444,"10m"
"802_c",5681,FALSE,"all_pixels",11.3776649854993,8.80990336416827,12.9685132197177,595.207982596476,"squared_euclidean_pc1_pc3",564.559168304126,"all_pixels",5645,1,2691.79495709882,21042.9161015695,6400.36174131189,"all_pixels",5645,5681,16134040,"bootstrap_mean",3.18996850726388,NA,3.18996850726388,0.0115607537367051,0.00362409651079003,3.18914337386795,3.16123929278307,3.2189004058583,"10m"
"802_d",4139,FALSE,"all_pixels",8.21426480824225,7.48760420280247,4.71417867938675,179.384515347388,"squared_euclidean_pc1_pc3",463.522969174172,"all_pixels",4066,1,1760.33274173769,11249.8124803678,4053.9931857899,"all_pixels",4066,4139,8563591,"bootstrap_mean",3.00117939870256,NA,3.00117939870256,0.00800364130972567,0.00266683201716822,3.00097384321299,2.98477826842227,3.01944198742048,"10m"
"803_a",6745,FALSE,"all_pixels",10.0129153727349,9.30674886367548,5.10890305244019,252.710989991574,"squared_euclidean_pc1_pc3",768.5951732531,"all_pixels",6588,1,1548.5542110326,13875.74429387,3819.24028323195,"all_pixels",6588,6745,22744140,"bootstrap_mean",2.85785812454564,NA,2.85785812454564,0.00996897297183126,0.0034882672747851,2.85758467679977,2.83946517136231,2.88206305346501,"10m"
"803_b",6839,FALSE,"all_pixels",11.3369961200894,8.94013311090415,9.36095939103467,432.284457654801,"squared_euclidean_pc1_pc3",671.928380181698,"all_pixels",6730,1,2939.39793948886,20445.2084297992,6632.712205749,"all_pixels",6730,6839,23382541,"bootstrap_mean",3.03205674073088,NA,3.03205674073088,0.011472420819551,0.00378370914549099,3.03330245699618,2.99889765760665,3.05474879461786,"10m"
"803_c",7870,FALSE,"all_pixels",10.7268177594772,9.61630241963838,6.27332551078882,308.828463246406,"squared_euclidean_pc1_pc3",772.184442320387,"all_pixels",7670,1,2306.81616472358,17152.9055522044,5248.49482785926,"all_pixels",7670,7870,30964515,"bootstrap_mean",2.90834610773169,NA,2.90834610773169,0.0136573452448525,0.00469591470167361,2.90994537540635,2.86761720687168,2.93887432962583,"10m"
"803_d",8033,FALSE,"all_pixels",10.890072676091,9.86638619901413,5.97593837177296,308.602153344233,"squared_euclidean_pc1_pc3",910.559059455424,"all_pixels",7910,1,2732.34096837295,26186.4271215269,6488.5341963349,"all_pixels",7910,8033,32260528,"bootstrap_mean",2.85085739911816,NA,2.85085739911816,0.0106778007827248,0.0037454699719557,2.85086782576078,2.82839682693918,2.88633380844245,"10m"
"804_a",7805,FALSE,"all_pixels",17.552770079211,14.8240724540002,16.3664226524567,1151.85041778615,"squared_euclidean_pc1_pc3",1462.11559482407,"all_pixels",7769,1,3734.17329808994,44837.6251810112,10018.6364893146,"all_pixels",7769,7805,30455110,"bootstrap_mean",3.3924161354981,NA,3.3924161354981,0.207321971062072,0.0611133666334927,3.46035171876847,2.76330759253674,3.49388988447672,"10m"
"804_b",8663,FALSE,"all_pixels",10.1419196985498,9.67343025080689,4.70534119359441,249.992430392232,"squared_euclidean_pc1_pc3",798.273037776043,"all_pixels",8621,1,1160.92840591769,9146.12569290127,2850.18443478501,"all_pixels",8621,8663,37519453,"bootstrap_mean",2.81135880218214,NA,2.81135880218214,0.1599389545264,0.0568902675824436,2.77223665686283,2.75770971923713,3.47144488907024,"10m"
"804_c",7614,FALSE,"all_pixels",9.36261373924134,8.71096570470066,4.69390686391084,219.376807920493,"squared_euclidean_pc1_pc3",704.149870162529,"all_pixels",7501,1,982.645965435776,7722.10836513337,2480.69582950203,"all_pixels",7501,7614,28982691,"bootstrap_mean",2.86005992320586,NA,2.86005992320586,0.00827715221646971,0.00289404853000136,2.86079730868548,2.84599965213956,2.88372171894647,"10m"
"804_d",8833,FALSE,"all_pixels",8.97066272455398,7.13508552291169,8.10583557241371,292.339843021532,"squared_euclidean_pc1_pc3",654.024076600381,"all_pixels",8777,1,3597.04599230571,34481.565418102,8593.43903284249,"all_pixels",8777,8833,39006528,"bootstrap_mean",2.29882369908563,NA,2.29882369908563,0.156098437475764,0.0679036141561674,2.26079306163602,2.2135983522655,2.93933384737953,"10m"
"805_a",7422,FALSE,"all_pixels",8.61590384769984,8.137663788781,4.4682124988846,188.392064165266,"squared_euclidean_pc1_pc3",657.969228424159,"all_pixels",7385,1,959.414387884601,9631.43911267326,2651.29440810169,"all_pixels",7385,7422,27539331,"bootstrap_mean",2.85886075568474,NA,2.85886075568474,0.00972621077095917,0.00340212819096521,2.85839765361049,2.83696933568372,2.88026565197186,"10m"
"805_b",7273,FALSE,"all_pixels",8.0846940224151,7.51188846891064,4.18682502124255,165.778741956387,"squared_euclidean_pc1_pc3",626.180440034191,"all_pixels",7233,1,1153.15427782645,7481.31518549918,2752.12885385365,"all_pixels",7233,7273,26444628,"bootstrap_mean",2.79873622286048,NA,2.79873622286048,0.0827997165813077,0.0295846803657264,2.78860100920358,2.76886804365996,3.47855022274221,"10m"
"805_c",7331,FALSE,"all_pixels",8.02485715499756,7.51915112341467,4.16720335636853,163.523094767166,"squared_euclidean_pc1_pc3",558.803175925633,"all_pixels",7250,1,992.853014932482,8043.08297750792,2607.67541607466,"all_pixels",7250,7331,26868115,"bootstrap_mean",2.79473896566085,NA,2.79473896566085,0.00997765196665063,0.00357015524141851,2.79496840209701,2.76257639653831,2.81467984247423,"10m"
"805_d",7326,FALSE,"all_pixels",8.89228927204682,8.47892690087139,4.20632796107904,193.527176580786,"squared_euclidean_pc1_pc3",621.968191429753,"all_pixels",7297,1,929.938629928995,9656.82455979405,2722.4871396884,"all_pixels",7297,7326,26831475,"bootstrap_mean",2.89479404721999,NA,2.89479404721999,0.00966966960240968,0.00334036530567552,2.89419156532909,2.87461383781364,2.9203477889894,"10m"
"806_a",7923,FALSE,"all_pixels",8.95534624717644,8.26610361146785,4.64401822543054,203.524819243864,"squared_euclidean_pc1_pc3",575.084939415288,"all_pixels",7832,1,810.570551801092,6936.23535266674,2277.10403927836,"all_pixels",7832,7923,31383003,"bootstrap_mean",2.86230460796141,NA,2.86230460796141,0.00811744382045214,0.00283598181614693,2.86344959582424,2.83856361506231,2.88577042248177,"10m"
"806_b",6669,FALSE,"all_pixels",9.63914354989042,9.22821270760051,4.17128149546859,220.620137329189,"squared_euclidean_pc1_pc3",648.910772023523,"all_pixels",6611,1,1225.79302096519,10564.7394739755,3139.59278986643,"all_pixels",6611,6669,22234446,"bootstrap_mean",2.94135138177261,NA,2.94135138177261,0.00669500511396548,0.00227616637558302,2.94172154133951,2.92347733749526,2.95705439592264,"10m"
"806_c",8434,FALSE,"all_pixels",8.12493262470468,7.80000185672454,3.95578783570465,163.321864358353,"squared_euclidean_pc1_pc3",666.223568912816,"all_pixels",8333,1,962.640359595934,6100.69332602405,2308.84845229334,"all_pixels",8333,8434,35561961,"bootstrap_mean",2.80312342565449,NA,2.80312342565449,0.11585129620778,0.0413293596519856,2.78340629346998,2.75808422578806,3.47657320915468,"10m"
"806_d",7413,FALSE,"all_pixels",9.29941118619005,8.60498187994915,5.08364943169747,224.638107429974,"squared_euclidean_pc1_pc3",681.479223923589,"all_pixels",7335,1,1112.94813168874,9865.34514360177,3069.28602504653,"all_pixels",7335,7413,27472578,"bootstrap_mean",2.80865393052107,NA,2.80865393052107,0.00956962578008851,0.00340719291760987,2.80824102856791,2.78167410064969,2.82905490077246,"10m"
"807_a",8519,FALSE,"all_pixels",8.47569729036809,7.63266264568417,4.64142394536165,186.755464004327,"squared_euclidean_pc1_pc3",581.408367826851,"all_pixels",8492,1,896.970388107643,6650.19921480886,2400.58066281327,"all_pixels",8492,8519,36282421,"bootstrap_mean",2.84847023248138,NA,2.84847023248138,0.297249937309248,0.104354236853058,2.68625937872377,2.66156091216663,3.38443188966503,"10m"
"807_b",8656,FALSE,"all_pixels",8.61034546509853,8.12746828941905,4.41229837631202,187.208353741228,"squared_euclidean_pc1_pc3",698.862216593689,"all_pixels",8571,1,1150.92166578739,7447.97112245896,2735.66392143747,"all_pixels",8571,8656,37458840,"bootstrap_mean",2.76589653681663,NA,2.76589653681663,0.00912218765850871,0.00329809432026252,2.76674653514578,2.74455542285391,2.78462436203576,"10m"
"807_c",8272,FALSE,"all_pixels",8.16842312914931,7.42711973288554,4.63529648649699,176.413025001234,"squared_euclidean_pc1_pc3",602.358784306303,"all_pixels",8155,1,1308.93922432938,10900.3917961773,3462.96987912915,"all_pixels",8155,8272,34208856,"bootstrap_mean",2.89045261996482,NA,2.89045261996482,0.00858981529324112,0.0029717889973044,2.89027787605537,2.87292611945203,2.91063965958412,"10m"
"807_d",7866,FALSE,"all_pixels",8.79975471553884,8.29311524539879,4.46538199205639,194.745568948544,"squared_euclidean_pc1_pc3",632.902984277101,"all_pixels",7850,1,1071.65114116043,8531.86792811089,2717.45651071889,"all_pixels",7850,7866,30933045,"bootstrap_mean",2.83168862735412,NA,2.83168862735412,0.00821943961928491,0.00290266364030463,2.83187499988869,2.80980187188745,2.85700661082019,"10m"
"808_a",8422,FALSE,"all_pixels",7.7670078241906,7.04092621963159,4.29936391514353,157.617491649688,"squared_euclidean_pc1_pc3",547.44114846965,"all_pixels",8258,1,944.372501758477,7181.63186772527,2378.6645774213,"all_pixels",8258,8422,35460831,"bootstrap_mean",2.95765052066209,NA,2.95765052066209,0.00949459514521254,0.00321018155420442,2.95761858414923,2.93852442135771,2.97882507174448,"10m"
"808_b",6949,FALSE,"all_pixels",7.00204702234285,6.37598840117536,3.81754548182563,127.200437557172,"squared_euclidean_pc1_pc3",468.734629792799,"all_pixels",6907,1,814.341147870843,6824.78045074924,2328.9027272697,"all_pixels",6907,6949,24140826,"bootstrap_mean",2.97386958888597,NA,2.97386958888597,0.00757000922162677,0.00254550813186887,2.97314895125215,2.9558257304508,2.98737084312568,"10m"
"808_c",6658,FALSE,"all_pixels",7.88492373282922,7.20424325382649,4.25404632318306,160.532428644624,"squared_euclidean_pc1_pc3",618.422031078177,"all_pixels",6527,1,1064.40175845024,8685.51720554285,2739.56460629419,"all_pixels",6527,6658,22161153,"bootstrap_mean",2.98651779646598,NA,2.98651779646598,0.00890175152795187,0.00298064573346442,2.9870517811432,2.96329076301796,3.0086333315869,"10m"
