"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"1712",29303,FALSE,"all_pixels",7.51568282677438,6.62170982115506,4.70278493680668,157.201839546328,"squared_euclidean_pc1_pc3",645.686981974956,"sampled_pixels",10000,1,1230.3850805434,7893.99754650699,2685.07402715134,"sampled_pixels",10000
"1713",23652,FALSE,"all_pixels",9.70296187848659,8.95217086741422,5.16424431762136,241.631522023589,"squared_euclidean_pc1_pc3",621.129318115575,"sampled_pixels",10000,1,1010.54015444995,7540.50906374811,2504.63850930959,"sampled_pixels",10000
"1714",29353,FALSE,"all_pixels",8.93923860479638,8.27307226929841,4.59733623571799,202.089534504121,"squared_euclidean_pc1_pc3",720.332448731491,"sampled_pixels",10000,1,1201.20577751318,10121.6402586908,3199.35230747504,"sampled_pixels",10000
"1715",25605,FALSE,"all_pixels",7.42262107755503,6.72979182443427,3.97372750340112,141.770394471784,"squared_euclidean_pc1_pc3",617.122218481434,"sampled_pixels",10000,1,1007.6480891954,10570.0719957469,3030.80524008479,"sampled_pixels",10000
"1716",24250,FALSE,"all_pixels",7.77708143865259,6.95775376885302,4.36871554794529,159.135768408254,"squared_euclidean_pc1_pc3",648.363549682037,"sampled_pixels",10000,1,1104.43776015981,9369.28246516875,2940.41846816945,"sampled_pixels",10000
"1717",20865,FALSE,"all_pixels",7.92043222684491,7.56170628678849,3.76402591925865,153.800917508482,"squared_euclidean_pc1_pc3",608.599212829634,"sampled_pixels",10000,1,1074.7525181877,9753.59186599524,2866.7778494739,"sampled_pixels",10000
"1718",26499,FALSE,"all_pixels",7.29413894115953,6.86884439720334,3.66932151791345,133.335750406242,"squared_euclidean_pc1_pc3",560.147475510424,"sampled_pixels",10000,1,1299.36384742708,9926.92212568687,3414.68863365084,"sampled_pixels",10000
"1719",33046,FALSE,"all_pixels",6.47728954657303,6.03258663746703,3.50477818189171,108.476756532361,"squared_euclidean_pc1_pc3",552.724475485856,"sampled_pixels",10000,1,1224.57464354062,8328.27728843444,2982.20137851291,"sampled_pixels",10000
"1720",35989,FALSE,"all_pixels",7.71624096581066,6.85492225303603,5.03595260253649,169.80097714989,"squared_euclidean_pc1_pc3",722.163378751586,"sampled_pixels",10000,1,1532.71215916035,9799.62326292446,3558.00369332276,"sampled_pixels",10000
"1721",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1722",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1723",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"18",29725,FALSE,"all_pixels",8.08304555075074,7.35211575398697,4.32714220596373,168.118310266574,"squared_euclidean_pc1_pc3",598.936034729638,"sampled_pixels",10000,1,1300.02071556285,14331.0413350649,4012.56140666154,"sampled_pixels",10000
"1800",29990,FALSE,"all_pixels",8.32876319249197,7.69492788313599,4.35069030034981,176.592342491154,"squared_euclidean_pc1_pc3",664.370598198486,"sampled_pixels",10000,1,1711.9144320578,13861.799378161,4239.60282481253,"sampled_pixels",10000
"1801",30306,FALSE,"all_pixels",8.04413618529167,7.1580996129842,4.57056295725095,171.194966819511,"squared_euclidean_pc1_pc3",654.100927845639,"sampled_pixels",10000,1,1717.35096827011,15073.0654709682,4132.21945031391,"sampled_pixels",10000
"1802",33232,FALSE,"all_pixels",7.41077261689945,6.56999113060853,4.25390059539009,146.029353058762,"squared_euclidean_pc1_pc3",652.844393615575,"sampled_pixels",10000,1,1702.37524579404,15639.5393984335,4381.29388482446,"sampled_pixels",10000
"1803",22133,FALSE,"all_pixels",6.97734449746571,6.54554426972423,3.47026076363826,121.45100379487,"squared_euclidean_pc1_pc3",530.985571985387,"sampled_pixels",10000,1,1155.64324571377,8518.87203926822,2758.90579696548,"sampled_pixels",10000
"1804",25809,FALSE,"all_pixels",7.18399921735366,6.61846994051051,3.87919348749,133.314807620786,"squared_euclidean_pc1_pc3",550.79329094497,"sampled_pixels",10000,1,1330.7350513576,8862.17350246761,2916.96327335433,"sampled_pixels",10000
"1805",25420,FALSE,"all_pixels",8.21664337024124,7.46331424512592,4.70558635276787,179.309800258613,"squared_euclidean_pc1_pc3",658.457617268986,"sampled_pixels",10000,1,2126.85391273589,18646.0893958946,5022.65279193669,"sampled_pixels",10000
"1806",30818,FALSE,"all_pixels",6.68793932564288,6.14451812700145,3.56394926046946,114.859709203157,"squared_euclidean_pc1_pc3",558.019625553027,"sampled_pixels",10000,1,1546.31069391162,10786.3382922362,3471.57934355526,"sampled_pixels",10000
"1807",24396,FALSE,"all_pixels",6.79035583567236,6.27911145045129,3.77408004873257,120.704057472383,"squared_euclidean_pc1_pc3",575.450989729791,"sampled_pixels",10000,1,1240.60558339782,6922.98676575794,2628.02752077414,"sampled_pixels",10000
"1808",25871,FALSE,"all_pixels",7.40367122218858,6.79133584042153,4.13314767881992,143.793193980098,"squared_euclidean_pc1_pc3",630.724755425191,"sampled_pixels",10000,1,1164.92010982984,8607.49257326744,2858.0136179804,"sampled_pixels",10000
"1809",27495,FALSE,"all_pixels",7.28052588751047,6.90825030223434,3.75943154094299,134.277737354354,"squared_euclidean_pc1_pc3",564.178062269726,"sampled_pixels",10000,1,1267.27152975824,7776.92555621795,2891.84559606276,"sampled_pixels",10000
"1810",30049,FALSE,"all_pixels",7.56972561054413,6.83032320620336,4.03729485893925,147.199906315872,"squared_euclidean_pc1_pc3",606.23538494772,"sampled_pixels",10000,1,1145.01858337091,8548.08975492685,2768.12112208076,"sampled_pixels",10000
"1811",31682,FALSE,"all_pixels",8.98220437208406,7.89989378466034,6.40920934153599,243.513326388912,"squared_euclidean_pc1_pc3",721.244826953637,"sampled_pixels",10000,1,3599.9146317627,32590.175639332,9040.84800843054,"sampled_pixels",10000
