"source","scale","quad_id","metric_id","metric_label","sample_rule","n_boot","metric_value","metric_sd","metric_cv","metric_se"
"final_sa_entropy","10m","1020_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82059080049043,0.00991740864751364,0.00351607494635141,0.00118535705459686
"final_sa_entropy","10m","1020_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.7554470415512,0.00932147781067979,0.00338292758674549,0.00111412969606002
"final_sa_entropy","10m","1020_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.81424667867297,0.00826291511944547,0.00293610193522259,0.000987607254726294
"final_sa_entropy","10m","1021_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.81339299677194,0.114829072933486,0.0408151556022353,0.0137246993153448
"final_sa_entropy","10m","1021_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75768788029689,0.0825121458344002,0.0299207703757674,0.00986208773188468
"final_sa_entropy","10m","1021_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82256488367107,0.290536993006349,0.102933680882642,0.0347258126111175
"final_sa_entropy","10m","1021_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75022438829374,0.114481060930654,0.0416260801911071,0.0136831039251272
"final_sa_entropy","10m","1022_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87245163627917,0.297686562543375,0.103635012956731,0.0355803496166254
"final_sa_entropy","10m","1022_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75507659054856,0.11616623921317,0.0421644318752098,0.0138845212546364
"final_sa_entropy","10m","1022_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.73484782987417,0.113264519468914,0.041415291275685,0.0135376994091758
"final_sa_entropy","10m","1022_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.91181223364855,0.332187825091971,0.114082845471026,0.0397040392222493
"final_sa_entropy","10m","1023_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.18306549631088,0.231652845765114,0.0727766506952482,0.0276878108692192
"final_sa_entropy","10m","1023_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.81749044961789,0.307605875464628,0.109177255776092,0.0367659342754676
"final_sa_entropy","10m","1023_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.73439639370514,0.192960734051807,0.0705679449022177,0.0230632189816885
"final_sa_entropy","10m","1023_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82061977402042,0.00929154598812646,0.00329415048199941,0.0011105521589955
"final_sa_entropy","10m","1024_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.73340197013786,0.0102223194621573,0.0037397790642705,0.00122180086749262
"final_sa_entropy","10m","1024_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.90287216759859,0.193403405087497,0.0666248439205269,0.0231161282903265
"final_sa_entropy","10m","1024_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.63532749390031,0.331409597352898,0.125756513420049,0.0396110232164176
"final_sa_entropy","10m","1024_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.70595964160742,0.140084384116495,0.0517688371853471,0.0167432863617023
"final_sa_entropy","10m","103_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82616960350146,0.0098188097089085,0.00347424644888388,0.00117357222736977
"final_sa_entropy","10m","103_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80824447269157,0.00885137989627496,0.00315192640183187,0.00105794224841151
"final_sa_entropy","10m","103_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79655587340317,0.00812057076180696,0.00290377561880247,0.000970593849863607
"final_sa_entropy","10m","103_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83678165753289,0.00869019929856447,0.00306340083505835,0.00103867748224619
"final_sa_entropy","10m","104_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.83043456250889,0.00803070264176101,0.00283726843507826,0.000959852555049005
"final_sa_entropy","10m","104_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79179141215578,0.159603703606846,0.0571689213284035,0.0190762912706629
"final_sa_entropy","10m","104_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80114049930835,0.176223648331092,0.0629113921185332,0.0210627546126604
"final_sa_entropy","10m","104_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82167506892261,0.231974554932998,0.0822116470772702,0.0277262624693532
"final_sa_entropy","10m","105_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82971625247808,0.0083778864505547,0.00296068075490534,0.0010013489571458
"final_sa_entropy","10m","105_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.90937433334239,0.0107892362442011,0.00370843865657057,0.00128956038319367
"final_sa_entropy","10m","105_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.94240837052683,0.0104212998361005,0.00354175849297038,0.00124558357105591
"final_sa_entropy","10m","105_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.99106770863526,0.00775303069777255,0.00259206124802506,0.000926664409902555
"final_sa_entropy","10m","106_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.99575414886308,0.00854024380536456,0.00285078260130447,0.00102075437268626
"final_sa_entropy","10m","106_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.9149295404359,0.0106376946673524,0.00364938312222863,0.00127144770037835
"final_sa_entropy","10m","106_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80868371542098,0.0081575680971913,0.00290440965367602,0.000975015877235657
"final_sa_entropy","10m","106_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.87636428076548,0.00847831292543936,0.00294757968666717,0.00101335221673747
"final_sa_entropy","10m","107_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.89977019509019,0.00834377591977952,0.00287739212366103,0.000997271968919588
"final_sa_entropy","10m","107_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85884884722456,0.00833515833061144,0.00291556454224693,0.00099624197000787
"final_sa_entropy","10m","107_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.7491911778205,0.00967972528446859,0.00352093567102978,0.00115694845904944
"final_sa_entropy","10m","107_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80644054003199,0.160866714717353,0.0573205497934831,0.0192272499719814
"final_sa_entropy","10m","108_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.78917136137195,0.231992224746373,0.0831760385752202,0.0277283744159999
"final_sa_entropy","10m","108_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.90797339615432,0.307096638148062,0.10560503701794,0.0367050687744976
"final_sa_entropy","10m","108_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82622280785807,0.0823635920859805,0.0291426393761227,0.00984433216287117
"final_sa_entropy","10m","108_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.88952469978247,0.313412852282886,0.108465192322627,0.03746000075816
"final_sa_entropy","10m","109_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.75050630269938,0.160363688738635,0.0583033344011072,0.0191671268678812
"final_sa_entropy","10m","109_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.79698242725229,0.0105931654053946,0.00378735500880539,0.0012661254355939
"final_sa_entropy","10m","109_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.7264527028902,0.0108251552184937,0.00397041738777217,0.00129385352176292
"final_sa_entropy","10m","109_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.80224321292247,0.00988427587333571,0.00352727266061512,0.00118139693063645
"final_sa_entropy","10m","11_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.76057591991277,0.0804038983915495,0.0291257696669651,0.00961010396595956
"final_sa_entropy","10m","11_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.77223952314846,0.0105479785197363,0.00380485828575046,0.00126072456974335
"final_sa_entropy","10m","11_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.71753081990538,0.0085662087841326,0.00315220299302102,0.00102385778123269
"final_sa_entropy","10m","11_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.72166016783295,0.232151541093001,0.0852977692941898,0.0277474163615424
"final_sa_entropy","10m","110_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,3.24956899948264,0.00762884254794553,0.00234764750314891,0.000911821086941199
"final_sa_entropy","10m","110_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.96967811316948,0.11164400397272,0.0375946482137637,0.0133440107608838
"final_sa_entropy","10m","110_c","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.85687646771322,0.0089987057979301,0.00314984070876998,0.00107555106166693
"final_sa_entropy","10m","110_d","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.91350310906213,0.00901964642331683,0.00309580806530194,0.00107805394512289
"final_sa_entropy","10m","1100_a","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.82801876765238,0.010684190312314,0.00377797716002544,0.00127700499288511
"final_sa_entropy","10m","1100_b","sa_entropy","Spectral angle entropy","final_70_iteration_bootstrap",70,2.77081303755601,0.00754054885733069,0.00272142102520992,0.000901267972436541
