"scale","x_metric","x_label","y_metric","y_label","x_transform","y_transform","n","pearson_r","spearman_r","r_squared","f_statistic","f_p_value","slope","intercept","residual_shapiro_p","residual_abs_cor_fitted","target_group","driver_metric","target_metric"
"50m","env_tri21","TRI 21x21","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,-0.0347645876051343,0.0121880784894483,0.00120857655135506,0.0871228062783206,0.768716765100041,-34.7003899293759,20725.6270766418,3.77660567867934e-06,0.101633473887591,"spectral","env_tri21","spec_hull3d_v"
"50m","brightness_n_pixels","brightness_n_pixels","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.192376869258214,0.32170307293595,0.037008859825592,2.76704301449755,0.10057091691386,0.095447231490521,2820.37809105615,2.09182002617772e-07,-0.117379443880393,"spectral","brightness_n_pixels","spec_hull3d_v"
"50m","mean_pixel_brightness","563 nm brightness","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.464394344091031,0.554920399851907,0.215662106823738,19.797171380345,3.07428508430941e-05,965647.604345313,-35328.4126216842,6.54810703820053e-08,0.1480004618225,"spectral","mean_pixel_brightness","spec_hull3d_v"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.263909385773857,0.411417993335802,0.0696481638995345,5.39007674965772,0.0230849259707029,1269476.2866146,-5390.89865912748,2.01367749910404e-07,-0.0411076712925604,"spectral","mean_blue_pixel_brightness","spec_hull3d_v"
"50m","mean_green_pixel_brightness","Green brightness","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.449958286788176,0.57067752684191,0.20246245984935,18.2778820748672,5.7668657536822e-05,1143923.65427496,-32873.750457529,3.45943317681857e-08,0.107077998850305,"spectral","mean_green_pixel_brightness","spec_hull3d_v"
"50m","mean_red_pixel_brightness","Red brightness","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.210935177105086,0.325731210662717,0.0444936489403541,3.35271735258777,0.0712316780919148,272727.214706351,-10080.1510107025,3.32165249549601e-07,-0.0418190044053785,"spectral","mean_red_pixel_brightness","spec_hull3d_v"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,-0.0894990966833484,0.0188522769344687,0.00801008830713533,0.581383289603763,0.448261433130493,-24117.6568417784,30997.1655948409,2.81348750166354e-05,0.344592649740012,"spectral","mean_nir_pixel_brightness","spec_hull3d_v"
"50m","env_elev","Mean elevation","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,-0.0738602149749793,-0.0754239170677527,0.00545533135615014,0.394938377356551,0.531703489785868,-7.41892999412779,6671.78045698314,5.99360598814191e-06,0.153846499413991,"spectral","env_elev","spec_hull3d_a"
"50m","env_tri5","TRI 5x5","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.0855359564411286,0.0989707515734913,0.00731639984429865,0.530663333923193,0.46869085967945,293.707529997388,4413.85000647359,3.34187005851662e-06,0.0392100312190911,"spectral","env_tri5","spec_hull3d_a"
"50m","env_tri11","TRI 11x11","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.0525935706828649,0.0735283228433913,0.0027660836771735,0.199710440546248,0.656296060487994,37.3859064482278,4653.178592145,3.11141825061925e-06,0.00864747493432355,"spectral","env_tri11","spec_hull3d_a"
"50m","env_tri21","TRI 21x21","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.00633885954325126,0.0414513143280267,4.01811403090676e-05,0.00289315835265457,0.957252967916555,1.26697692739615,4953.65787517938,3.35714174211994e-06,-0.0500920665435851,"spectral","env_tri21","spec_hull3d_a"
"50m","brightness_n_pixels","brightness_n_pixels","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.211252056302245,0.343472787856349,0.0446274312919271,3.363269114335,0.0707980634973195,0.0209880327150936,1300.43670683106,2.91048510469871e-07,-0.0799260088783816,"spectral","brightness_n_pixels","spec_hull3d_a"
"50m","mean_pixel_brightness","563 nm brightness","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.411326993962607,0.52115512773047,0.169189895962314,14.6624029367053,0.000271916503629518,171269.197028866,-4751.31394700095,1.7560626479036e-07,0.112389918573084,"spectral","mean_pixel_brightness","spec_hull3d_a"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.28296584634277,0.43795631247686,0.0800696701964804,6.26679659032211,0.0145708028428765,272561.230385004,-375.411795872672,2.33890371720123e-07,-0.0254869020738316,"spectral","mean_blue_pixel_brightness","spec_hull3d_a"
"50m","mean_green_pixel_brightness","Green brightness","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.403540430713747,0.541236579044798,0.162844879220636,14.0055660090455,0.000363616355280485,205433.915377915,-4432.74850114833,8.21051811964077e-08,0.0699629158623955,"spectral","mean_green_pixel_brightness","spec_hull3d_a"
"50m","mean_red_pixel_brightness","Red brightness","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,0.210677004026851,0.321584598296927,0.0443848000257297,3.34413433559719,0.0715865329855004,54545.2458154838,-945.517451172827,3.91872216039356e-07,-0.0332598822284908,"spectral","mean_red_pixel_brightness","spec_hull3d_a"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_hull3d_a","Raw PCA 3D hull area","identity","identity",74,-0.0598156771649571,0.03380970011107,0.00357791523470235,0.258534912902145,0.612682943669405,-3227.68978292308,6516.97851142039,1.03521763491836e-05,0.301124489718266,"spectral","mean_nir_pixel_brightness","spec_hull3d_a"
"50m","env_elev","Mean elevation","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.485401996966705,-0.528293224731581,0.235615098659265,22.1933832990574,1.16830742236932e-05,-3.1892508656326,1414.97186055697,0.00231381425856515,0.318489846635378,"spectral","env_elev","spec_spca_alpha"
"50m","env_tri5","TRI 5x5","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.241865529233137,-0.330233246945576,0.0584989342312253,4.47362559404966,0.0378831184777676,-54.3246278304504,801.09317843036,1.77228654681862e-05,-0.0682141583493646,"spectral","env_tri5","spec_spca_alpha"
"50m","env_tri11","TRI 11x11","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.255152735151397,-0.334172528693077,0.0651029182552387,5.01382473633275,0.0282359547096576,-11.8640209200292,801.956737270478,1.99921499705353e-05,-0.0554805734891341,"spectral","env_tri11","spec_spca_alpha"
"50m","env_tri21","TRI 21x21","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.281258398811311,-0.350847834135505,0.0791062869019024,6.18491860236019,0.0152030068658926,-3.67721899691866,811.141707412907,1.71021966811561e-05,-0.0286212838985899,"spectral","env_tri21","spec_spca_alpha"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,0.081436814559794,-0.0235024065161051,0.00663195476564625,0.48068864849974,0.490341134377446,0.000529234299412441,600.630142848048,0.000874325889197143,0.322302402484672,"spectral","brightness_n_pixels","spec_spca_alpha"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,0.431749978869608,0.331151425398001,0.186408044253907,16.4964502063856,0.000122596597648204,11759.2816548342,24.6530201698817,0.0571894414307357,0.210026663315352,"spectral","mean_pixel_brightness","spec_spca_alpha"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,0.235232469126519,0.0849611255090707,0.0553343145313587,4.21743978588717,0.0436431658410017,14821.2129105215,401.78870586567,0.0258252108007092,0.512625837865534,"spectral","mean_blue_pixel_brightness","spec_spca_alpha"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,0.470811045273076,0.355675675675676,0.221663040351126,20.5049223314295,2.30308890621456e-05,15677.9094156548,-25.6503848819568,0.176859089065354,0.224883025575155,"spectral","mean_green_pixel_brightness","spec_spca_alpha"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.0580348390330173,-0.147426878933728,0.00336804254158824,0.243318570290249,0.623320689942686,-982.844861491127,800.794811274276,9.44486162264603e-05,-0.236211904262007,"spectral","mean_red_pixel_brightness","spec_spca_alpha"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_alpha","Std PCA alpha hull","identity","identity",74,-0.420856080582313,-0.457860051832654,0.177119840563107,15.4975525588932,0.000188691851693148,-1485.47992751415,1394.64486002666,0.000267334460239495,0.287222646281166,"spectral","mean_nir_pixel_brightness","spec_spca_alpha"
"50m","env_elev","Mean elevation","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,-0.318301824343399,-0.379607552758238,0.101316051380336,8.11715365628662,0.00571332429219949,-1.22786589429865,442.262833181035,1.31502597434961e-08,0.306908366799896,"spectral","env_elev","spec_spca_rao"
"50m","env_tri5","TRI 5x5","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,0.0346841100393863,-0.17041095890411,0.00120298748922426,0.0867194216034082,0.769237280909003,4.57380898609437,155.562947618481,1.69864221709028e-09,0.2445399343826,"spectral","env_tri5","spec_spca_rao"
"50m","env_tri11","TRI 11x11","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,0.0086148237972564,-0.185634950018512,7.42151890577758e-05,0.00534389020998209,0.941927719528285,0.235181285526682,162.454355591869,1.0533979897723e-09,0.203514541830936,"spectral","env_tri11","spec_spca_rao"
"50m","env_tri21","TRI 21x21","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,-0.0358196345609272,-0.214779711218067,0.00128304622007838,0.0924980070639712,0.76190241249428,-0.274953866371828,173.375138124858,5.47119115517935e-10,-0.142276526857653,"spectral","env_tri21","spec_spca_rao"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,-0.0667294936810847,0.0148833765272121,0.00445282532693391,0.322037399829422,0.572151066664368,-0.000254606636695777,209.406908222817,1.40109069707621e-09,0.128657022120425,"spectral","brightness_n_pixels","spec_spca_rao"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,0.233093218057094,0.378274713069234,0.0543324483042118,4.13669293282644,0.0456485137426166,3727.37244715085,-47.492773991989,5.66622603554082e-10,0.0382399593965658,"spectral","mean_pixel_brightness","spec_spca_rao"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,0.0810274715446123,0.168130322102925,0.00656545114491297,0.475836564148615,0.492531676424412,2997.39136002638,105.549757311642,9.19976462969209e-10,0.0198859440017189,"spectral","mean_blue_pixel_brightness","spec_spca_rao"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,0.244610487784948,0.394179933358015,0.0598342907343902,4.58224426866329,0.0356921149312919,4782.34900615005,-54.8510328008701,4.77415524429847e-10,0.0289612714083794,"spectral","mean_green_pixel_brightness","spec_spca_rao"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,-0.113579427041091,-0.0341947426878934,0.0129002862469825,0.940959253499636,0.335278697456988,-1129.32917024952,287.575417126086,1.50212936536091e-09,0.174466723812838,"spectral","mean_red_pixel_brightness","spec_spca_rao"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_rao","Std PCA Rao's Q","identity","identity",74,-0.388684593045416,-0.355261014439097,0.151075712870881,12.8132172581475,0.000620966485627049,-805.480800191293,544.638847832243,6.63524299471151e-07,0.518157931372059,"spectral","mean_nir_pixel_brightness","spec_spca_rao"
"50m","env_elev","Mean elevation","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.481975904395534,-0.573698630136986,0.232300772417893,21.7867297675501,1.37398214696768e-05,-0.0270888998421325,13.4575423251997,3.58558645782275e-05,0.299119162259519,"spectral","env_elev","spec_spca_mean"
"50m","env_tri5","TRI 5x5","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.12666468746717,-0.309026286560533,0.0160439430511558,1.17399948049029,0.28219611714068,-0.243364516004011,7.81257525451475,9.5168800552716e-07,-0.223552730878131,"spectral","env_tri5","spec_spca_mean"
"50m","env_tri11","TRI 11x11","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.147526931409857,-0.318770825620141,0.0217641954912085,1.60188583176413,0.209716476403129,-0.0586788916166357,7.86687356535523,7.65261472970871e-07,-0.193634806306399,"spectral","env_tri11","spec_spca_mean"
"50m","env_tri21","TRI 21x21","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.187033367709673,-0.34489448352462,0.0349814806368219,2.60996712012663,0.110567853591274,-0.0209176073267562,7.99944827055169,4.60681346076856e-07,-0.149693553101474,"spectral","env_tri21","spec_spca_mean"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.0216353504411046,-0.115053683820807,0.000468088388709408,0.033718147060205,0.854823783477583,-1.20273529674641e-06,7.54345276932472,8.48977767946749e-06,-0.14888891895809,"spectral","brightness_n_pixels","spec_spca_mean"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_mean","Std PCA mean distance","identity","identity",74,0.35660448434528,0.313024805627545,0.127166758255163,10.4899838324998,0.00181701436999292,83.0833854954687,2.60424552856017,0.000613580310374832,0.175579138662615,"spectral","mean_pixel_brightness","spec_spca_mean"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_mean","Std PCA mean distance","identity","identity",74,0.137086305293475,0.0124546464272492,0.018792655099016,1.37898597494263,0.244143411222163,73.8855427042007,5.87622491062806,0.000262985506678095,0.368324650207724,"spectral","mean_blue_pixel_brightness","spec_spca_mean"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_mean","Std PCA mean distance","identity","identity",74,0.385100619812691,0.328011847463902,0.148302487380119,12.5370556249753,0.000703942305224562,109.696972742958,2.29806595975579,0.00127258887435774,0.188759114027189,"spectral","mean_green_pixel_brightness","spec_spca_mean"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.120174865331041,-0.187530544242873,0.0144419982573339,1.05506106458414,0.307782839167815,-17.4095982176207,9.22757448713869,3.48279277512581e-06,-0.0494039474564762,"spectral","mean_red_pixel_brightness","spec_spca_mean"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_mean","Std PCA mean distance","identity","identity",74,-0.466016817183147,-0.502969270640503,0.217171673897511,19.9741884641175,2.85933301340206e-05,-14.0706346981253,13.9705555227105,0.00108652318932746,0.507388319577099,"spectral","mean_nir_pixel_brightness","spec_spca_mean"
"50m","env_elev","Mean elevation","spec_spca_convex","Std PCA convex hull","identity","identity",74,-0.0339916321686745,0.0238282117734172,0.00115543105749045,0.0832872688364196,0.77372030049466,-2.46415484147699,3895.23292678749,0.000201554752176958,0.166128267862927,"spectral","env_elev","spec_spca_convex"
"50m","env_tri5","TRI 5x5","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.177809074098563,0.129092928544983,0.0316160668317883,2.3506759394916,0.129611268264306,440.641661060773,2467.46939785769,0.00130977491204125,0.263207099661936,"spectral","env_tri5","spec_spca_convex"
"50m","env_tri11","TRI 11x11","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.149241668805067,0.10714550166605,0.0222730757077212,1.6401936073477,0.204409101907039,76.565059569526,2639.80875766473,0.000826719494476023,0.23511331912475,"spectral","env_tri11","spec_spca_convex"
"50m","env_tri21","TRI 21x21","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.110693549581385,0.0742391706775268,0.0122530619189265,0.893164457565039,0.347782015509171,15.9678028404484,2828.3283309109,0.000422972111435415,0.170561694633075,"spectral","env_tri21","spec_spca_convex"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.0993591998045137,0.190551647537949,0.00987225058579333,0.717889224494167,0.399644828030501,0.00712433188682918,2084.19686349716,0.000106174780865426,-0.121178274016128,"spectral","brightness_n_pixels","spec_spca_convex"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.207927828597426,0.261103295075898,0.0432339819052404,3.25350883947156,0.0754538400206184,62484.1603608496,-217.419372091873,0.000266892191758454,0.0918806621373857,"spectral","mean_pixel_brightness","spec_spca_convex"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.177565161172577,0.312491669751944,0.0315293864622433,2.3440213812879,0.130146668979924,123439.197960798,906.223890662304,6.72577059625108e-05,-0.0851526926489416,"spectral","mean_blue_pixel_brightness","spec_spca_convex"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.199225048234762,0.276475379489078,0.0396906198441432,2.9758374622088,0.0888066506967705,73197.1718024812,-20.8340418233817,0.000180871133677793,0.0657006520629253,"spectral","mean_green_pixel_brightness","spec_spca_convex"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_convex","Std PCA convex hull","identity","identity",74,0.0598875622222077,0.129566827101074,0.0035865201089188,0.259158926543608,0.612255195203952,11190.2985863496,2119.45110319343,0.000173080675196486,-0.0857654525368557,"spectral","mean_red_pixel_brightness","spec_spca_convex"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_convex","Std PCA convex hull","identity","identity",74,-0.123117444612462,-0.0744465012958164,0.0151579051679026,1.10816665718889,0.296000946668986,-4794.70207404123,5600.22448871725,0.000210284560120662,0.244220508842676,"spectral","mean_nir_pixel_brightness","spec_spca_convex"
"50m","env_elev","Mean elevation","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.0610895322315504,0.0455683080340615,0.00373193094826966,0.269705550767244,0.605122185914664,91.26356842363,38865.619881656,5.42600427152296e-05,-0.119094375949971,"spectral","env_elev","spec_spca_hull3d_v"
"50m","env_tri5","TRI 5x5","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.217347272023697,0.164161421695668,0.047239836656143,3.56991021465993,0.0628621294427155,11099.9366221479,37574.5194816156,0.000767044718148605,0.229270246111695,"spectral","env_tri5","spec_spca_hull3d_v"
"50m","env_tri11","TRI 11x11","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.180103976403978,0.13421695668271,0.0324374423165246,2.41379312194695,0.124655519739084,1904.13834916171,42139.8276892856,0.000442889721979763,0.198123715543071,"spectral","env_tri11","spec_spca_hull3d_v"
"50m","env_tri21","TRI 21x21","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.141002905434467,0.106641984450204,0.0198818193409611,1.46052896558521,0.230800125561271,419.165547390012,46124.3034589227,0.000232537412374362,0.149931855588639,"spectral","env_tri21","spec_spca_hull3d_v"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.113128842812663,0.180155497963717,0.0127981350761324,0.933411653909906,0.337211989789062,0.167164507298281,30084.4350486832,3.87217359168278e-05,-0.0896359141328787,"spectral","brightness_n_pixels","spec_spca_hull3d_v"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.218994486625014,0.255979266938171,0.0479585851721532,3.62696210334445,0.0608458107084044,1356204.47021325,-17666.0387738924,8.30032204582611e-05,0.108479526902843,"spectral","mean_pixel_brightness","spec_spca_hull3d_v"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.279562667208765,0.37285449833395,0.0781552848968786,6.10426075062521,0.015854133929659,4005061.38505348,-19396.9606555694,2.62712300445717e-05,0.0604213434501461,"spectral","mean_blue_pixel_brightness","spec_spca_hull3d_v"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.23074598600375,0.274105886708626,0.0532437100568431,4.04913826801496,0.0479356509017627,1747105.71978168,-20666.7575217701,6.16563332914979e-05,0.102228243027507,"spectral","mean_green_pixel_brightness","spec_spca_hull3d_v"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,0.108210981703539,0.146330988522769,0.0117096165612438,0.853081651443385,0.358767064367645,416688.051180919,14128.972134588,5.935143140486e-05,-0.0296050084805476,"spectral","mean_red_pixel_brightness","spec_spca_hull3d_v"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",74,-0.0525657150531515,-0.035142539800074,0.0027631543990491,0.199498361506735,0.656466641277516,-42187.0619501359,79408.129834558,9.91741271878239e-05,0.166919861782374,"spectral","mean_nir_pixel_brightness","spec_spca_hull3d_v"
"50m","env_elev","Mean elevation","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.0312780674925335,0.047700851536468,0.000978317506067492,0.070507839490548,0.791357614480459,5.69020850937495,8011.8589660559,0.00050914446346065,-0.186670485662204,"spectral","env_elev","spec_spca_hull3d_a"
"50m","env_tri5","TRI 5x5","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.213866355314631,0.175298037763791,0.045738817935564,3.45104144783103,0.0673009963478271,1330.04518721539,6670.98086950884,0.00474575249264437,0.220299296420078,"spectral","env_tri5","spec_spca_hull3d_a"
"50m","env_tri11","TRI 11x11","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.179736497706927,0.144109589041096,0.0323052086079521,2.40362461435449,0.125439196293177,231.40305886761,7188.46716708062,0.0030363316873138,0.204753110724003,"spectral","env_tri11","spec_spca_hull3d_a"
"50m","env_tri21","TRI 21x21","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.140034794556171,0.112269529803776,0.019609743686389,1.44014236813096,0.234050121143198,50.6933624505284,7680.54812695616,0.00175152547095257,0.157596445864405,"spectral","env_tri21","spec_spca_hull3d_a"
"50m","brightness_n_pixels","brightness_n_pixels","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.118747803113673,0.194846353202518,0.0141010407443238,1.02979613078993,0.313604605568984,0.0213675108838814,5538.17078975776,0.000366953978380737,-0.110003365692568,"spectral","brightness_n_pixels","spec_spca_hull3d_a"
"50m","mean_pixel_brightness","563 nm brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.220412172157124,0.267826730840429,0.0485815256350215,3.67647879452434,0.05915274599041,166220.730695991,-159.5324294276,0.000391149572580873,0.0670387445054845,"spectral","mean_pixel_brightness","spec_spca_hull3d_a"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.250704713512611,0.36503517215846,0.0628528533774405,4.82891663223336,0.031203908114725,437371.140416744,682.318524925782,5.4960387967182e-05,-0.078251687414061,"spectral","mean_blue_pixel_brightness","spec_spca_hull3d_a"
"50m","mean_green_pixel_brightness","Green brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.224137591285487,0.283820807108478,0.05023765982726,3.80843854780013,0.0548855181248303,206660.441735506,-184.512676036505,0.00029017764295603,0.0407154480641616,"spectral","mean_green_pixel_brightness","spec_spca_hull3d_a"
"50m","mean_red_pixel_brightness","Red brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,0.090993523302414,0.149470566456868,0.00827982128298697,0.601124334433021,0.440688440756561,42668.5430287157,4652.294779425,0.000441594909550022,-0.081866835805063,"spectral","mean_red_pixel_brightness","spec_spca_hull3d_a"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",74,-0.0831709059171054,-0.0413032210292484,0.00691739959107195,0.501521998625385,0.481118558447525,-8128.41293728959,13133.7432091103,0.00135616437739103,0.237347503154048,"spectral","mean_nir_pixel_brightness","spec_spca_hull3d_a"
"50m","env_elev","Mean elevation","spec_sa","Spectral angle entropy","identity","identity",80,-0.457675210484159,-0.423019221753399,0.209466598291719,20.667557666062,1.96920166277336e-05,-0.00200904763181662,3.29893284514998,0.000250787345970995,0.230038997780577,"spectral","env_elev","spec_sa"
"50m","env_tri5","TRI 5x5","spec_sa","Spectral angle entropy","identity","identity",80,-0.0525603167056157,-0.162681669010783,0.00276258689219465,0.216078713813646,0.643339175490114,-0.0080136305912934,2.86300608213099,7.04347370086724e-05,-0.373396349634864,"spectral","env_tri5","spec_sa"
"50m","env_tri11","TRI 11x11","spec_sa","Spectral angle entropy","identity","identity",80,-0.0568735968055722,-0.163361462728551,0.00323460601360276,0.253118006085651,0.616305856409459,-0.00180650908371644,2.8636424143865,6.9240298191057e-05,-0.35175180063596,"spectral","env_tri11","spec_sa"
"50m","env_tri21","TRI 21x21","spec_sa","Spectral angle entropy","identity","identity",80,-0.101160221144637,-0.188677918424754,0.010233390342032,0.806457238393129,0.371933453085683,-0.000906124481424435,2.87605593192209,3.32227185486643e-05,-0.286897007474401,"spectral","env_tri21","spec_sa"
"50m","brightness_n_pixels","brightness_n_pixels","spec_sa","Spectral angle entropy","identity","identity",80,-0.583500173247472,-0.453047351148617,0.34047245217983,40.26647765935,1.34457806257247e-08,-1.0852790961686e-06,3.02681245658996,0.294966082758322,0.301327563184775,"spectral","brightness_n_pixels","spec_sa"
"50m","mean_pixel_brightness","563 nm brightness","spec_sa","Spectral angle entropy","identity","identity",80,-0.0997291731785041,-0.0869901547116737,0.00994590798286811,0.783574179349272,0.378771000385836,-1.70839711246989,2.94420624383375,0.000156847302564985,0.0129350930567805,"spectral","mean_pixel_brightness","spec_sa"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_sa","Spectral angle entropy","identity","identity",80,-0.166230605307268,-0.232114392873887,0.0276326141408207,2.21659419508354,0.140566182156453,-6.59978024507743,2.9765184833129,3.65351843076857e-05,-0.0937262631925511,"spectral","mean_blue_pixel_brightness","spec_sa"
"50m","mean_green_pixel_brightness","Green brightness","spec_sa","Spectral angle entropy","identity","identity",80,-0.0510388730503559,-0.0618143459915612,0.00260496656225038,0.203718070617614,0.652988744278517,-1.07110984469835,2.8962012436538,0.000193484689910964,-0.00418467483273853,"spectral","mean_green_pixel_brightness","spec_sa"
"50m","mean_red_pixel_brightness","Red brightness","spec_sa","Spectral angle entropy","identity","identity",80,-0.564338261215982,-0.532466010314112,0.318477673072278,36.4496620552714,4.9858741236845e-08,-5.78798907622859,3.47384028316472,1.08555770294109e-05,0.0279995786299004,"spectral","mean_red_pixel_brightness","spec_sa"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_sa","Spectral angle entropy","identity","identity",80,-0.752566474973493,-0.692967651195499,0.566356299254029,101.871170423602,8.35757893920653e-16,-1.56347801130454,3.57952468666746,0.00276070789697376,0.268685535881533,"spectral","mean_nir_pixel_brightness","spec_sa"
"50m","present_species_count","Present species count","phy_faith","Faith's PD","identity","identity",80,0.761361840132073,0.69117390425504,0.579671851609296,107.569299364403,2.44910241489586e-16,76.794247262275,153.318034784267,0.473683189118074,0.095777942446598,"biodiversity","present_species_count","phy_faith"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","phy_faith","Faith's PD","identity","identity",80,0.385013727740479,0.346999531176746,0.14823557054862,13.5746153549047,0.000421172789251694,16.1848303536739,539.025065760797,0.088335189516083,0.0645115260394859,"biodiversity","crown_equivalent_individuals","phy_faith"
"50m","sp_even","Species evenness","phy_faith","Faith's PD","identity","identity",80,0.199111545518202,0.247913736521331,0.0396454075586467,3.22000000199227,0.0766181746572375,945.319445062041,568.095060665758,0.0822266220290835,-0.0499504393632415,"biodiversity","sp_even","phy_faith"
