"scale","composition_cluster","quad_id","cluster_size","composition_type","mean_silhouette_width"
"10m","10m_C3","1323_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1222_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","500_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1600_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","316_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","313_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","417_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","700_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","222_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1224_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1224_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","503_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1505_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1505_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1902_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1600_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","218_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","309_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1600_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1914_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1810_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1810_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1001_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1124_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1001_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","107_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1124_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1124_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1201_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1401_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1903_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","219_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","320_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","320_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1301_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","21_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","310_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1605_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1501_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1502_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1204_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1805_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","209_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1201_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","901_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1910_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","720_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","8_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","8_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","923_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","12_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","721_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1207_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1902_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1609_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","220_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1207_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","904_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1402_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1402_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","922_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","610_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1406_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","219_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","620_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1508_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","12_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1404_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","223_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","107_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","517_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1201_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1405_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","821_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","623_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1911_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1601_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1407_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","718_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1407_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","415_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","209_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","823_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1200_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","123_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","410_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","212_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","312_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","216_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","922_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","120_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","923_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","223_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","122_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1323_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1508_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","822_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1509_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1405_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1308_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","723_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","108_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","723_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","124_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1406_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1801_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1801_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1608_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","823_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","621_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1300_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","924_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","414_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","414_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","119_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","518_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","723_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1810_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","822_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","415_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1811_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","620_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","822_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","621_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","621_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","723_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1307_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","219_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","513_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1509_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1302_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1507_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1602_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","220_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","820_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","9_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1300_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","106_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","124_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1508_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1508_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","208_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","822_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","216_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C1","1912_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1223_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1703_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1006_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","523_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1305_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1703_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","522_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1805_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","824_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","521_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","116_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","21_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1703_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","311_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","16_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","221_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","611_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","521_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","323_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","18_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","119_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","324_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","119_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","522_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","919_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","624_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1702_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1324_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1805_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","322_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","118_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","322_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","520_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1503_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","521_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1211_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","109_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1904_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1206_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","117_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1703_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","524_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","419_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","18_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1307_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","215_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1600_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","316_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","313_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","222_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","623_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1501_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1123_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","624_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1704_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","118_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","122_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","322_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","112_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1222_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","123_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1324_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1904_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1205_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1900_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","321_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","324_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","15_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","615_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","323_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","900_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","614_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1307_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","20_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1506_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1107_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","17_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","207_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","222_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","23_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1403_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","523_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","419_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","14_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","524_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","319_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","18_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","14_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1223_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","20_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","20_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","414_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","623_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","321_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","24_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1023_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","510_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","719_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","311_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","224_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","420_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","524_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1324_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","522_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","522_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","512_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","512_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","117_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1306_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","900_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","122_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","921_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","621_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","14_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","423_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","216_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","420_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1601_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","724_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","724_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","120_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","422_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","422_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","218_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","520_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","322_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","722_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","224_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","821_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","319_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1003_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","613_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","109_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","16_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","210_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","114_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1023_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","722_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","722_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","319_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","622_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","921_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","216_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","222_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","221_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","714_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1914_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","919_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","523_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","314_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","19_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","218_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","614_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","118_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","622_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","219_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","22_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","124_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","108_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1301_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","422_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","23_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","19_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","321_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","18_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","223_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","413_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","722_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","17_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","622_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","622_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","724_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","515_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","21_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","623_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","614_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1206_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","122_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1603_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","513_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","121_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","121_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","22_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","17_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","420_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
